,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.548268437385559,1.747480034828186,1.8419585227966309,1.9001984596252441,0.0,0,0,0
1,7999,1.4289859533309937,1.7011135816574097,1.8072025775909424,1.859938144683838,0.0,0,0,0
2,11999,1.1318576335906982,1.49406099319458,1.6399891376495361,1.7031478881835938,0.029999999329447746,0,0,0
3,15999,1.0841706991195679,1.4649615287780762,1.601595401763916,1.672590732574463,0.019999999552965164,0,0,0
4,19999,0.965334951877594,1.3083382844924927,1.476685643196106,1.5575778484344482,0.03999999910593033,0,0,0
5,23999,0.8323550224304199,1.2658404111862183,1.4392393827438354,1.5187546014785767,0.10999999940395355,0,0,0
6,27999,0.8429680466651917,1.2509708404541016,1.4300497770309448,1.5097646713256836,0.11999999731779099,0,0,0
7,31999,0.7591068148612976,1.2418094873428345,1.4215185642242432,1.4991765022277832,0.1599999964237213,0,0,0
8,35999,0.7934615612030029,1.2357642650604248,1.415467381477356,1.4947609901428223,0.17000000178813934,0,0,0
9,39999,0.8464835286140442,1.2303674221038818,1.4117470979690552,1.4929990768432617,0.10000000149011612,0,0,0
10,43999,0.73481285572052,1.228193998336792,1.406517744064331,1.4893748760223389,0.20999999344348907,0,0,0
11,47999,0.7715707421302795,1.2232506275177002,1.4044220447540283,1.4884191751480103,0.17000000178813934,0,0,0
