,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,1.513159155845642,1.5096627066668589e-05,0.10180739313364029,1.62318754196167,0.0007694668602198362,1.7703049182891846,1.9658897144836374e-05,0.2189260870218277,1.8336623907089233,0.0010124497348442674,1.882968544960022,1.9502592086791992,0.2786973714828491,1.0341558456420898,0.34659531712532043,0.5825951099395752,1.946846604347229,1.9835200309753418,0.049831684678792953,0.6701840162277222,0.0,1.0,0.5600000023841858,0,0.9900000095367432,0.0,1.0,0.23000000417232513,0.0,0.9900000095367432,0,0,0,0,0.10999999940395355,0.029999999329447746,0,0,0.5899999737739563,0
1,7999,1.4382404088974,9.88339088507928e-05,0.0038731927052140236,1.5683586597442627,9.374896762892604e-05,1.7137380838394165,1.677349973761011e-05,0.01235306728631258,1.8070696592330933,7.861571066314355e-05,1.853236436843872,2.0430121421813965,1.141684889793396,1.6213079690933228,0.10754582285881042,0.5744876265525818,1.9104260206222534,2.144620418548584,0.010518095456063747,0.632647693157196,0.0,0.9900000095367432,0.9800000190734863,0,1.0,0.0,1.0,0.9100000262260437,0.0,1.0,0,0,0,0,0.3400000035762787,0.14000000059604645,0,0,0.8899999856948853,0
2,11999,0.08394284546375275,1.5203707334876526e-05,0.00034232938196510077,0.00033155360142700374,4.5484852307708934e-05,0.09906718134880066,3.854015449178405e-05,0.002172856591641903,0.0017232366371899843,9.906056948238984e-05,1.2606558799743652,2.900728464126587,0.7706801891326904,1.7611430883407593,0.8527740240097046,1.5506010055541992,2.172055244445801,3.992231845855713,0.012705188244581223,2.119631290435791,0.7599999904632568,1.0,1.0,1,1.0,0.5600000023841858,0.9800000190734863,0.9800000190734863,0.9900000095367432,1.0,0,0,0,0,0.15000000596046448,0.0,0,0,0.8799999952316284,0
3,15999,0.014820491895079613,4.1990807631009375e-07,7.636965892743319e-05,3.686724812723696e-05,6.608263902307954e-06,0.023534459993243217,5.287479780236026e-06,0.0002062058192677796,0.00011043130507459864,1.6737752957851626e-05,2.250504493713379,3.5611987113952637,1.6492526531219482,2.9568283557891846,1.284201979637146,2.3055388927459717,2.524841785430908,4.155065059661865,0.00506699038669467,4.387050151824951,0.8899999856948853,1.0,1.0,1,1.0,0.8199999928474426,1.0,0.9900000095367432,0.9900000095367432,1.0,0,0,0,0,0.14000000059604645,0.0,0,0,0.9700000286102295,0
4,19999,0.011137745343148708,7.581966201541945e-07,2.7507468985277228e-05,1.8673976228456013e-05,0.0006495238048955798,0.004793976899236441,1.3420405593933538e-05,5.302028148435056e-05,4.871555938734673e-05,0.0007619831594638526,2.532130002975464,3.906268835067749,1.0943999290466309,1.877553105354309,1.2764135599136353,2.3104639053344727,2.821702241897583,4.310849189758301,0.20785829424858093,4.334888458251953,0.9700000286102295,1.0,0.9900000095367432,1,0.9800000190734863,0.9599999785423279,1.0,1.0,1.0,1.0,0,0,0,0,0.10999999940395355,0.0,0,0,0.28999999165534973,0
5,23999,0.010461259633302689,3.2061402635008562e-06,8.117629590742581e-07,1.1420879673096351e-05,0.0008305876981467009,0.006882762536406517,0.00011465512943686917,7.607240695506334e-05,1.2238326235092245e-05,2.2810396330896765e-05,2.5105414390563965,4.317268371582031,1.9697953462600708,3.473378896713257,1.3380879163742065,2.6067862510681152,2.705859899520874,4.8939008712768555,0.44872623682022095,4.7225728034973145,0.9700000286102295,1.0,1.0,1,0.9900000095367432,0.9800000190734863,1.0,0.9900000095367432,1.0,1.0,0,0,0,0,0.17000000178813934,0.0,0,0,0.019999999552965164,0
6,27999,0.009363703429698944,4.0062127482087817e-07,8.354731107829139e-06,5.0512894631538074e-06,0.0004104989639017731,0.0009111207909882069,3.330579784233123e-05,3.780519909923896e-05,1.8499882571632043e-05,0.005143565591424704,2.7524640560150146,4.3107829093933105,1.476893424987793,2.566581964492798,1.5360751152038574,2.8105056285858154,2.8116366863250732,4.6493754386901855,1.0521265268325806,7.03953742980957,0.9900000095367432,1.0,1.0,1,1.0,0.9800000190734863,1.0,1.0,1.0,0.9800000190734863,0,0,0,0,0.10999999940395355,0.0,0,0,0.009999999776482582,0
7,31999,0.0022928863763809204,1.5510157425069337e-07,3.3778175634324725e-07,8.317003334923356e-07,3.4111324112018337e-06,0.012700078077614307,0.00011958491813857108,3.715545972227119e-05,0.007794118952006102,4.5362314267549664e-05,2.908137559890747,4.277031898498535,1.4531567096710205,2.090378761291504,1.5144518613815308,2.7856943607330322,3.053102731704712,4.745954513549805,0.8243131041526794,5.882207870483398,1.0,1.0,1.0,1,1.0,0.9300000071525574,1.0,1.0,0.9800000190734863,1.0,0,0,0,0,0.17000000178813934,0.0,0,0,0.029999999329447746,0
8,35999,0.0032456209883093834,7.177310834549644e-08,3.1179735060504754e-07,1.3805696141844237e-07,1.67506539128226e-06,0.0012377239763736725,0.0017034921329468489,1.1491964869492222e-05,2.8734242732753046e-05,4.864155471295817e-06,2.385456085205078,3.5204477310180664,1.5053426027297974,2.3316445350646973,1.5852247476577759,2.8373076915740967,2.6544790267944336,4.103750228881836,0.7504387497901917,6.4272637367248535,0.9900000095367432,1.0,1.0,1,1.0,0.9900000095367432,0.9599999785423279,1.0,1.0,1.0,0,0,0,0,0.15000000596046448,0.0,0,0,0.0,0
9,39999,0.00016429275274276733,7.922031386442541e-08,2.380178187877391e-07,2.1901128377521673e-07,1.1683358707159641e-06,0.00012272337335161865,6.7328860495763365e-06,1.8161797925131395e-05,5.935815352131613e-06,2.683798129510251e-06,2.393981695175171,4.313449859619141,1.2783466577529907,2.3793234825134277,1.4788213968276978,3.1040871143341064,2.6163506507873535,5.030994415283203,0.3884317874908447,7.338753700256348,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.12999999523162842,0.0,0,0,0.15000000596046448,0
