,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.1499966382980347,1.4780361652374268,1.6139510869979858,1.6903458833694458,0.009999999776482582,0.0,0,0
1,7999,0.7242432236671448,1.179734706878662,1.380774736404419,1.4680393934249878,0.1599999964237213,0.0,0,0
2,11999,0.4995744824409485,1.0138134956359863,1.2466961145401,1.3840810060501099,0.3199999928474426,0.0,0,0
3,15999,0.3283229172229767,0.8072710633277893,1.0606788396835327,1.1877188682556152,0.47999998927116394,0.0,0,0
4,19999,0.3181859254837036,0.6729022860527039,0.965076744556427,1.1664071083068848,0.5,0.0,0,0
5,23999,0.18971578776836395,0.5102066397666931,0.8484241962432861,1.2770286798477173,0.6399999856948853,0.019999999552965164,0,0
6,27999,0.16509826481342316,0.458740234375,0.7846949100494385,1.1947928667068481,0.6800000071525574,0.0,0,0
7,31999,0.06447067856788635,0.27774131298065186,1.2673439979553223,1.6803783178329468,0.8799999952316284,0.05999999865889549,0,0
8,35999,0.08000657707452774,0.24903781712055206,1.4335212707519531,2.1219475269317627,0.8100000023841858,0.12999999523162842,0,0
9,39999,0.0731295794248581,0.2035515457391739,1.9489517211914062,3.1656126976013184,0.8100000023841858,0.18000000715255737,0,0
10,43999,0.05407922342419624,0.1241489127278328,1.7507336139678955,3.0407583713531494,0.8199999928474426,0.3100000023841858,0,0
11,47999,0.046969324350357056,0.23622119426727295,1.9649658203125,3.592993974685669,0.8299999833106995,0.20999999344348907,0,0
