,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,1999,1.5952800512313843,1.8605124950408936,2.1489031314849854,2.3463077545166016,0.0,0,0,0
1,3999,1.281382441520691,1.5777522325515747,1.791353702545166,2.151747941970825,0.0,0,0,0
2,5999,1.7786781787872314,2.184270143508911,3.2471375465393066,3.888991117477417,0.0,0,0,0
3,7999,3.261934518814087,4.687376499176025,6.19679069519043,6.620523452758789,0.029999999329447746,0,0,0
4,9999,3.5336267948150635,4.8342719078063965,6.019189834594727,5.8118462562561035,0.019999999552965164,0,0,0
5,11999,3.3588008880615234,4.942101955413818,5.6031060218811035,5.523001194000244,0.009999999776482582,0,0,0
6,13999,3.468991994857788,4.786533355712891,5.823181629180908,5.696648120880127,0.029999999329447746,0,0,0
7,15999,3.5095555782318115,5.680546760559082,6.074098110198975,6.196670055389404,0.029999999329447746,0,0,0
8,17999,3.0049448013305664,5.463226795196533,6.112507343292236,6.118379592895508,0.05000000074505806,0,0,0
9,19999,3.62386417388916,5.805723667144775,6.070405960083008,6.360888481140137,0.009999999776482582,0,0,0
10,21999,3.5321831703186035,5.8837151527404785,6.229948043823242,5.847548961639404,0.019999999552965164,0,0,0
11,23999,3.950488805770874,5.994905471801758,6.83991813659668,6.7003397941589355,0.009999999776482582,0,0,0
12,25999,3.9495291709899902,6.578475475311279,6.957481861114502,6.995393753051758,0.0,0,0,0
13,27999,3.7461893558502197,5.840928554534912,6.121915817260742,6.491901397705078,0.009999999776482582,0,0,0
14,29999,4.272736072540283,6.860652923583984,7.285933971405029,7.660326957702637,0.009999999776482582,0,0,0
15,31999,4.027617931365967,7.142279148101807,7.830353260040283,8.295177459716797,0.03999999910593033,0,0,0
16,33999,4.127621650695801,7.0008134841918945,7.156991481781006,7.797786235809326,0.009999999776482582,0,0,0
17,35999,3.9886388778686523,7.163992404937744,7.628188610076904,7.776196479797363,0.019999999552965164,0,0,0
18,37999,4.473110675811768,7.345855712890625,8.136892318725586,8.602981567382812,0.019999999552965164,0,0,0
19,39999,4.270336151123047,6.881792068481445,7.752530097961426,7.812736988067627,0.019999999552965164,0,0,0
20,41999,4.410887718200684,7.0548882484436035,7.704944610595703,8.042522430419922,0.009999999776482582,0,0,0
21,43999,4.746574878692627,6.947333335876465,7.8103346824646,7.995051383972168,0.019999999552965164,0,0,0
22,45999,4.487729549407959,7.74113655090332,8.722519874572754,9.212115287780762,0.029999999329447746,0,0,0
23,47999,4.398324489593506,7.491110324859619,8.466339111328125,8.951286315917969,0.019999999552965164,0,0,0
24,49999,4.505865097045898,7.1003828048706055,8.065674781799316,8.43028450012207,0.029999999329447746,0,0,0
