,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.36932292580604553,0.0030158674344420433,0.025069259107112885,0.08028192818164825,0.0017917726654559374,0.5660081505775452,0.0020589735358953476,0.08408992737531662,0.18671342730522156,0.009012901224195957,0.8909705877304077,1.1884223222732544,0.15616358816623688,0.8498573899269104,0.14652074873447418,0.37628647685050964,0.5664498209953308,0.8866641521453857,0.088484026491642,0.45970600843429565,0.2199999988079071,0.949999988079071,0.8899999856948853,0.7400000095367432,0.9900000095367432,0.029999999329447746,0.9399999976158142,0.5099999904632568,0.17000000178813934,0.9200000166893005,0.0,0,0.029999999329447746,0,0.20999999344348907,0.07000000029802322,0,0,0.47999998927116394,0.019999999552965164
1,7999,0.0410408116877079,4.2765153921209276e-05,0.00011858233483508229,0.0005233221454545856,0.00025273242499679327,0.04670436307787895,2.2297635950963013e-05,0.00046995599404908717,0.000988001935184002,0.0005117080872878432,1.6561992168426514,2.6818785667419434,0.7300586700439453,1.7647852897644043,0.6509214043617249,1.3120219707489014,1.7203471660614014,3.1081507205963135,0.009545605629682541,0.9153663516044617,0.8299999833106995,1.0,1.0,0.9900000095367432,1.0,0.7099999785423279,1.0,1.0,0.9900000095367432,1.0,0.0,0,0.0,0,0.10999999940395355,0.009999999776482582,0,0,0.8899999856948853,0.0
2,11999,0.02579951472580433,3.409709961488261e-06,0.00011933287896681577,0.0001078387358575128,0.0009793387725949287,0.07799054682254791,1.2484561921155546e-05,0.0004832554841414094,0.0007776282145641744,0.00557528855279088,0.8207661509513855,2.55224347114563,1.0427807569503784,2.003375768661499,1.0872939825057983,2.3503782749176025,1.4946285486221313,3.71614933013916,0.07182610034942627,1.7547551393508911,0.8999999761581421,1.0,1.0,1.0,1.0,0.5799999833106995,1.0,1.0,1.0,0.9200000166893005,0.009999999776482582,0,0.0,0,0.07999999821186066,0.0,0,0,0.5099999904632568,0.0
3,15999,0.0012888116762042046,5.297113148117205e-07,9.295604286307935e-06,3.439618740230799e-05,3.7953352148178965e-05,0.018553487956523895,0.16272000968456268,0.0006220999057404697,0.0010929465061053634,0.004307956900447607,2.479382276535034,3.605924606323242,1.3029677867889404,2.4451539516448975,1.493573784828186,2.816696882247925,2.301835536956787,3.81923770904541,1.1784230470657349,6.219613552093506,0.9800000190734863,1.0,1.0,1.0,0.9900000095367432,0.9100000262260437,0.15000000596046448,0.9900000095367432,1.0,0.9399999976158142,0.0,0,0.0,0,0.019999999552965164,0.0,0,0,0.0,0.0
4,19999,0.001550029031932354,6.916894221831171e-07,6.954174750717357e-05,5.519398837350309e-05,0.00012429410708136857,0.01956605352461338,0.014452993869781494,0.0034792101942002773,0.009955771267414093,0.0005413721082732081,2.1807680130004883,3.5068700313568115,0.8591705560684204,1.7067643404006958,1.3524737358093262,2.6523828506469727,1.9887030124664307,3.600555181503296,0.2542814314365387,5.092407703399658,0.9900000095367432,1.0,1.0,1.0,1.0,0.8299999833106995,0.7400000095367432,0.9300000071525574,0.9399999976158142,0.9900000095367432,0.0,0,0.0,0,0.019999999552965164,0.0,0,0,0.15000000596046448,0.0
5,23999,0.007886357605457306,6.757994469808182e-06,4.227676981827244e-05,6.51567752356641e-05,3.436833503656089e-05,0.030655767768621445,0.0347924530506134,0.005477930884808302,0.03821258246898651,0.0003317088121548295,3.077953577041626,4.328985691070557,1.1867671012878418,1.9608557224273682,1.6866371631622314,2.774190902709961,3.2075862884521484,4.7471795082092285,0.6901552677154541,5.08336877822876,0.9900000095367432,1.0,1.0,1.0,1.0,0.8600000143051147,0.46000000834465027,0.9900000095367432,0.8299999833106995,1.0,0.0,0,0.0,0,0.009999999776482582,0.0,0,0,0.009999999776482582,0.0
6,27999,0.03357259929180145,1.209895685860829e-07,4.313285171519965e-05,1.900575080071576e-05,2.6641534986993065e-06,0.06136156618595123,0.003850118722766638,0.002654297975823283,0.02486465871334076,6.403288716683164e-05,2.688594341278076,3.918489933013916,1.6422035694122314,2.7694222927093506,1.5130047798156738,3.05167293548584,2.3732216358184814,3.8550238609313965,0.41139858961105347,7.835628032684326,0.949999988079071,1.0,1.0,1.0,1.0,0.7400000095367432,0.8899999856948853,0.9599999785423279,0.8399999737739563,1.0,0.0,0,0.0,0,0.029999999329447746,0.0,0,0,0.09000000357627869,0.0
7,31999,2.1915540855843574e-05,4.844456498176442e-07,2.183204969696817e-06,1.5448284102603793e-05,3.702506728586741e-05,0.311273992061615,0.03260961174964905,0.38766640424728394,0.22218091785907745,2.2244645151658915e-05,3.0598416328430176,4.621894359588623,1.1915152072906494,2.714656352996826,1.607377290725708,2.9932870864868164,2.956031084060669,4.4889607429504395,0.8757935166358948,8.473820686340332,1.0,1.0,1.0,1.0,1.0,0.18000000715255737,0.5099999904632568,0.23000000417232513,0.3100000023841858,1.0,0.0,0,0.0,0,0.05999999865889549,0.0,0,0,0.009999999776482582,0.0
8,35999,9.388112812303007e-05,1.1965868296215376e-09,5.67284921260125e-08,3.615333525885944e-07,2.1388366349128773e-06,0.2712617814540863,0.06813325732946396,0.20976680517196655,0.0804336667060852,6.116361419117311e-06,3.388598680496216,4.759593963623047,1.5284316539764404,2.669485569000244,2.04484486579895,3.768239736557007,3.0738449096679688,5.008058547973633,1.6392161846160889,9.145235061645508,1.0,1.0,1.0,1.0,1.0,0.23999999463558197,0.2800000011920929,0.38999998569488525,0.699999988079071,1.0,0.0,0,0.0,0,0.009999999776482582,0.0,0,0,0.009999999776482582,0.0
9,39999,0.0014477175427600741,2.749381833311304e-09,2.9728120409799885e-08,3.6986853046983015e-07,2.4567930267949123e-07,0.26367294788360596,0.0005992164369672537,0.17173393070697784,0.18982984125614166,1.7398872387275333e-06,3.832280158996582,5.7233500480651855,1.7336900234222412,2.8494036197662354,1.9308154582977295,3.5659987926483154,3.303407669067383,5.7189741134643555,1.2502046823501587,10.484810829162598,0.9900000095367432,1.0,1.0,1.0,1.0,0.2800000011920929,0.9900000095367432,0.5099999904632568,0.28999999165534973,1.0,0.0,0,0.0,0,0.09000000357627869,0.0,0,0,0.029999999329447746,0.0
10,43999,0.004056462552398443,9.997705774367205e-09,7.933073220556253e-08,2.1202666289354966e-07,2.357171808853309e-07,0.22836928069591522,0.0009079621522687376,0.07899205386638641,0.1219201311469078,1.062896330950025e-06,3.0254409313201904,4.440793514251709,1.3785927295684814,3.0531365871429443,2.072528123855591,3.741917610168457,2.937399387359619,4.923470497131348,1.3193567991256714,9.602204322814941,0.9800000190734863,1.0,1.0,1.0,1.0,0.25,0.9800000190734863,0.7300000190734863,0.5199999809265137,1.0,0.0,0,0.0,0,0.019999999552965164,0.0,0,0,0.009999999776482582,0.0
11,47999,6.572563506779261e-06,3.943129378569665e-09,1.1174619451992385e-08,5.864229990493186e-08,2.915161587679904e-07,0.1478504240512848,2.6825944132724544e-06,0.03595121204853058,0.03612423315644264,3.7491470266104443e-06,3.9379074573516846,5.080523490905762,1.554429292678833,2.950695276260376,2.268821954727173,4.24454927444458,3.9853925704956055,5.979104518890381,1.7660881280899048,9.997655868530273,1.0,1.0,1.0,1.0,1.0,0.3499999940395355,1.0,0.7799999713897705,0.800000011920929,1.0,0.0,0,0.0,0,0.03999999910593033,0.0,0,0,0.0,0.0
