,name,task,n_embd,train_size,seed,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
51,tdec_640embd_mix_10000_s3,mix,640,10000,3,31999,0.21455545723438263,3.1349759101867676,4.156369686126709,6.558103084564209,0.8299999833106995,0,0,0,2.11813606654232e-08,1.9896924641216176e-07,0.0005547198816202581,0.0005951935891062021,1.8518476486206057,2.0644023418426514,3.2466821670532227,0.2083410769701004,2.554373264312744,4.392911434173584,2.113719940185547,3.807328462600708,3.947047233581543,6.369866847991943,1.7734594345092771,9.048707962036133,1,1,0.9900000095367432,0.9900000095367432,0,0.1599999964237213,0,0.6600000262260437,0,0,0.009999999776482582,0,0,0,0.009999999776482582,0
52,tdec_1280embd_mix_10000_s1,mix,1280,10000,1,31999,0.261393666267395,3.125345468521118,5.553822040557861,9.493171691894531,0.800000011920929,0,0,0,1.3245472774148226e-10,5.5929120890141355e-08,0.0027511129155755043,0.005995215382426977,0.004596327897161245,2.4124791622161865,2.8386151790618896,0.13439197838306427,1.779596209526062,3.967716693878174,3.2533397674560547,6.770607948303223,5.054656982421875,8.771832466125488,0.8306671380996704,13.641013145446776,1,1,0.9900000095367432,0.9800000190734864,0.9800000190734864,0.029999999329447743,0.029999999329447743,0.8500000238418579,0,0,0.029999999329447743,0,0,0,0.18000000715255737,0
53,tdec_768embd_mix_100000_s1,mix,768,100000,1,31999,7.096954504959285e-06,0.5101956725120544,4.102951526641846,5.261831283569336,1,0.15000000596046448,0,0,6.028343602082486e-09,2.680342277017189e-07,2.297756935831785e-07,3.117465610102954e-07,0.8520435094833374,0.5624232292175293,0.9153105020523072,0.02172132022678852,1.936325430870056,3.025064468383789,2.547713279724121,4.223132133483887,4.238745212554932,5.591090202331543,2.056804656982422,8.131621360778809,1,1,1,1,0,0.2300000041723251,0.03999999910593033,0.9200000166893004,0,0,0,0,0,0,0,0
54,tdec_1344embd_add_10000000_s1,add,1344,10000000,1,31999,0.0016673820791766047,4.189228057861328,6.639430522918701,9.971975326538086,0.9900000095367432,0.07000000029802322,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,tdec_576embd_add_10000000_s1,add,576,10000000,1,31999,1.2871464605268557e-06,0.27571994066238403,3.456947088241577,4.1353559494018555,1,0.2199999988079071,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,tdec_896embd_add_1000000_s1,add,896,1000000,1,31999,0.0047376276925206184,0.6673262715339661,4.581929683685303,7.644570350646973,0.9300000071525574,0.2300000041723251,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,tdec_1088embd_mix_100000_s1,mix,1088,100000,1,31999,0.00016214999777730554,0.6193277835845947,5.171270370483398,7.086201190948486,1,0.119999997317791,0,0,1.7181960743073432e-08,2.2559252101927996e-06,9.3961780578411e-08,1.373977966068196e-06,0.28051578998565674,1.26227605342865,1.1701421737670898,0.2183542251586914,1.9811025857925415,3.3520917892456055,2.8477141857147217,4.742547988891602,4.604839324951172,6.655908584594727,4.340258598327637,13.182621955871582,1,1,1,1,0.019999999552965164,0.17000000178813934,0.03999999910593033,0.6200000047683716,0,0,0,0,0,0,0,0
58,tdec_640embd_mix_10000_s2,mix,640,10000,2,31999,0.424556702375412,2.2823452949523926,5.173348903656006,7.034793853759766,0.6600000262260437,0,0,0,1.3237313112313134e-07,0.0003557841118890792,0.0016786974156275392,0.00936612207442522,1.3018035888671875,1.4809778928756714,2.072564125061035,0.12917488813400269,1.8319810628890991,2.886223554611206,2.446915626525879,4.134121894836426,4.591607570648193,7.280515670776367,1.583484768867493,6.782352924346924,1,0.9900000095367432,0.9700000286102296,0.9700000286102296,0,0.10000000149011612,0,0.6600000262260437,0,0,0.019999999552965164,0,0,0,0,0
59,tdec_768embd_add_100000_s1,add,768,100000,1,31999,0.6203902959823608,1.1110049486160278,1.3229745626449585,1.4228248596191406,0.18000000715255737,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,tdec_1472embd_add_10000000_s1,add,1472,10000000,1,31999,6.369516086124349e-06,0.018861448392271996,4.556414604187012,6.227992534637451,1,0.9200000166893004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
