,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.8351815938949585,1.9587277173995972,2.024712324142456,2.0690441131591797,0,0,0,0
1,7999,1.746656894683838,1.9310574531555176,1.9930137395858765,2.0343704223632812,0,0,0,0
2,11999,1.6444449424743652,1.8390289545059204,1.9245225191116333,1.974320888519287,0,0,0,0
3,15999,1.5594587326049805,1.7967578172683716,1.8846510648727417,1.932927131652832,0,0,0,0
4,19999,1.558141827583313,1.7739123106002808,1.8662298917770386,1.9176244735717773,0,0,0,0
5,23999,1.5748039484024048,1.7652217149734497,1.8572462797164917,1.9086920022964478,0,0,0,0
6,27999,1.4901220798492432,1.759149193763733,1.8525192737579346,1.9040716886520386,0,0,0,0
7,31999,1.5294092893600464,1.7559423446655273,1.8491934537887573,1.8988598585128784,0,0,0,0
8,35999,1.5336744785308838,1.7528918981552124,1.8460829257965088,1.8982845544815063,0,0,0,0
9,39999,1.465573787689209,1.7513344287872314,1.8435741662979126,1.8947111368179321,0,0,0,0
10,43999,1.5237654447555542,1.7487096786499023,1.8421329259872437,1.8930779695510864,0,0,0,0
11,47999,1.4842606782913208,1.74821138381958,1.842024564743042,1.8930877447128296,0,0,0,0
