,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,1999,1.680775761604309,1.9503780603408813,2.030991792678833,2.1226367950439453,0,0,0,0
1,4000,2.160806179046631,2.391226053237915,2.4733009338378906,2.556797742843628,0,0,0,0
2,6000,2.224229097366333,2.401012420654297,2.4804201126098633,2.5452656745910645,0,0,0,0
3,8000,2.0851387977600098,2.1968111991882324,2.272902727127075,2.3245856761932373,0,0,0,0
4,10000,2.2826218605041504,2.4701926708221436,2.589852809906006,2.6363320350646973,0,0,0,0
5,12001,2.0585784912109375,2.2263271808624268,2.340780735015869,2.39477276802063,0,0,0,0
6,14001,1.71906316280365,1.9089748859405518,1.9916601181030273,2.0369415283203125,0,0,0,0
7,16001,1.6665760278701782,1.8570789098739624,1.9409712553024292,1.9791613817214966,0,0,0,0
8,18002,1.566578984260559,1.8006879091262817,1.8955698013305664,1.9442546367645264,0,0,0,0
9,20002,1.5285940170288086,1.7991116046905518,1.877863883972168,1.9368802309036255,0,0,0,0
10,22002,1.4891451597213745,1.7547944784164429,1.8516308069229126,1.8943949937820435,0,0,0,0
11,24002,1.4729652404785156,1.7560718059539795,1.854899287223816,1.8944708108901978,0,0,0,0
12,26003,1.4593970775604248,1.7404775619506836,1.8398146629333496,1.8751189708709717,0,0,0,0
13,28003,1.4426207542419434,1.737847924232483,1.8256498575210571,1.865820050239563,0,0,0,0
14,30003,1.4923657178878784,1.7413382530212402,1.833225131034851,1.8783973455429077,0,0,0,0
