,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.8351131677627563,1.9542323350906372,2.0179190635681152,2.0622398853302,0.0,0,0,0
1,7999,1.7292307615280151,1.9283418655395508,1.9912803173065186,2.0310652256011963,0.0,0,0,0
2,11999,1.6183727979660034,1.8348714113235474,1.9175591468811035,1.9672132730484009,0.0,0,0,0
3,15999,1.5613739490509033,1.7923294305801392,1.8805084228515625,1.9342787265777588,0.009999999776482582,0,0,0
4,19999,1.589146614074707,1.772995114326477,1.8624404668807983,1.9163967370986938,0.0,0,0,0
5,23999,1.5481939315795898,1.7604691982269287,1.8548187017440796,1.9078092575073242,0.0,0,0,0
6,27999,1.5710192918777466,1.7552423477172852,1.850907325744629,1.9015631675720215,0.0,0,0,0
7,31999,1.5194847583770752,1.751805067062378,1.8476539850234985,1.8989394903182983,0.0,0,0,0
8,35999,1.523353099822998,1.7477508783340454,1.844264268875122,1.896728515625,0.0,0,0,0
9,39999,1.5534353256225586,1.7460551261901855,1.844160795211792,1.8951807022094727,0.0,0,0,0
10,43999,1.488457202911377,1.744999647140503,1.8435646295547485,1.8939568996429443,0.0,0,0,0
11,47999,1.507613182067871,1.7436513900756836,1.8418655395507812,1.8929557800292969,0.0,0,0,0
