,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.1985243558883667,1.493798017501831,1.6363674402236938,1.7126169204711914,0.0,0.0,0,0
1,7999,0.679833173751831,1.1066713333129883,1.3466640710830688,1.4591107368469238,0.18000000715255737,0.0,0,0
2,11999,0.48809346556663513,0.9174768924713135,1.1561956405639648,1.2673256397247314,0.3100000023841858,0.0,0,0
3,15999,0.3438432216644287,0.7556180357933044,1.0154935121536255,1.2133917808532715,0.44999998807907104,0.0,0,0
4,19999,0.20023605227470398,0.5263639092445374,0.831106960773468,0.9748692512512207,0.6200000047683716,0.0,0,0
5,23999,0.13831192255020142,0.3976234793663025,0.7873384356498718,1.4893879890441895,0.6700000166893005,0.05000000074505806,0,0
6,27999,0.08507479727268219,0.27878764271736145,1.4435718059539795,2.049474000930786,0.8199999928474426,0.03999999910593033,0,0
7,31999,0.05404204502701759,0.3500193655490875,1.4882408380508423,2.34531307220459,0.8799999952316284,0.05999999865889549,0,0
8,35999,0.02481968142092228,0.19240812957286835,1.5603981018066406,2.834432363510132,0.8999999761581421,0.4099999964237213,0,0
9,39999,0.0013470101403072476,0.022117257118225098,2.5221951007843018,3.8480703830718994,0.9900000095367432,0.8899999856948853,0,0
10,43999,0.0016548437997698784,0.12299322336912155,2.587749719619751,3.9290459156036377,0.9900000095367432,0.5699999928474426,0,0
11,47999,0.0006166546372696757,0.012782574631273746,2.934464931488037,4.4087233543396,0.9900000095367432,0.8899999856948853,0,0
