,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,999,4.603616714477539,4.728943347930908,4.964898586273193,4.9118571281433105,0.0,0.0,0,0
1,1999,1.9898196458816528,2.2846789360046387,2.3488049507141113,2.5173568725585938,0.0,0.0,0,0
2,2999,1.7699998617172241,2.011014461517334,2.288429021835327,2.5827362537384033,0.0,0.0,0,0
3,3999,1.6288573741912842,1.8509461879730225,2.022000789642334,2.347940683364868,0.0,0.0,0,0
4,4999,1.2359281778335571,1.5425854921340942,2.0926358699798584,2.3544201850891113,0.0,0.0,0,0
5,5999,0.3471737205982208,0.6020370721817017,1.2439686059951782,1.6734085083007812,0.33000001311302185,0.0,0,0
6,6999,0.02836531214416027,0.14797206223011017,3.0194344520568848,7.390040874481201,0.9399999976158142,0.49000000953674316,0,0
7,7999,0.008002537302672863,0.06593136489391327,3.7595455646514893,6.385509490966797,0.9800000190734863,0.7300000190734863,0,0
8,8999,0.0012825641315430403,0.20928305387496948,5.059764862060547,8.607230186462402,1.0,0.44999998807907104,0,0
9,9999,0.002209901576861739,0.7133371233940125,3.0531792640686035,4.644217014312744,0.9900000095367432,0.029999999329447746,0,0
10,10999,0.00011871769675053656,0.12446334213018417,5.479429244995117,7.902972221374512,1.0,0.5899999737739563,0,0
11,11999,0.0014781737700104713,0.7152514457702637,5.283309459686279,6.30307674407959,0.9900000095367432,0.27000001072883606,0,0
12,12999,0.004695570096373558,0.5407293438911438,5.842451095581055,7.377513408660889,0.9700000286102295,0.07000000029802322,0,0
13,13999,0.00016593541658949107,0.23395515978336334,5.389318943023682,9.142494201660156,1.0,0.44999998807907104,0,0
14,14999,0.00023572186182718724,0.27979424595832825,3.8995461463928223,6.157520771026611,0.9900000095367432,0.23999999463558197,0,0
15,15999,0.0010310570942237973,0.1256975531578064,4.253702163696289,5.6838202476501465,1.0,0.5199999809265137,0,0
16,16999,0.0001701980218058452,0.5216445922851562,7.0003886222839355,9.607901573181152,1.0,0.10999999940395355,0,0
17,17999,4.303455352783203e-05,0.3732683062553406,6.7255730628967285,8.891122817993164,1.0,0.28999999165534973,0,0
18,18999,0.00028112094150856137,0.7496059536933899,6.122785568237305,8.698606491088867,0.9900000095367432,0.17000000178813934,0,0
19,19999,3.874579488183372e-05,0.29249727725982666,5.962246894836426,6.866425037384033,1.0,0.36000001430511475,0,0
20,20999,9.795348887564614e-05,0.6550026535987854,6.141605854034424,6.795437812805176,1.0,0.019999999552965164,0,0
21,21999,2.0448101167858113e-06,0.6128949522972107,7.759305953979492,9.46129322052002,1.0,0.07000000029802322,0,0
22,22999,0.00021759961964562535,0.49958527088165283,6.641450881958008,9.759757041931152,1.0,0.019999999552965164,0,0
23,23999,3.428364834690001e-06,0.5664181709289551,6.651737213134766,8.769948959350586,1.0,0.05999999865889549,0,0
24,24999,2.6728810553322546e-05,0.6097190380096436,7.72435188293457,11.811837196350098,1.0,0.05999999865889549,0,0
25,25999,4.802257080882555e-06,0.29401540756225586,6.111464977264404,9.554154396057129,1.0,0.28999999165534973,0,0
26,26999,9.805648915062193e-06,0.2897554636001587,4.77397346496582,5.150440692901611,1.0,0.30000001192092896,0,0
27,27999,9.390759259986226e-06,0.30943533778190613,5.829419136047363,7.5718607902526855,1.0,0.3799999952316284,0,0
28,28999,1.2643926311284304e-05,0.29969650506973267,4.966698169708252,6.1387481689453125,1.0,0.3799999952316284,0,0
29,30000,5.299132226355141e-07,0.7686780691146851,6.357528209686279,8.787361145019531,1.0,0.10000000149011612,0,0
30,31000,6.577542990271468e-06,0.3205980360507965,4.863359451293945,6.527075290679932,1.0,0.23999999463558197,0,0
31,32000,1.449258661523345e-06,0.410312682390213,5.3304314613342285,6.264272689819336,1.0,0.30000001192092896,0,0
32,33000,1.1161673683091067e-06,0.4551355242729187,5.912374973297119,7.032082557678223,1.0,0.4399999976158142,0,0
33,34000,1.903073325593141e-06,0.7148668169975281,5.394268035888672,6.95280647277832,1.0,0.029999999329447746,0,0
34,35000,1.0988205758621916e-06,0.44561904668807983,5.035137176513672,6.186981201171875,1.0,0.3100000023841858,0,0
35,36000,1.2941261502419366e-06,0.3575161397457123,5.8990397453308105,7.3931708335876465,1.0,0.2800000011920929,0,0
36,37000,2.3404377316182945e-06,0.8350773453712463,6.276077747344971,7.6456522941589355,1.0,0.11999999731779099,0,0
37,38000,2.1114784942710685e-07,0.4987284541130066,5.639522075653076,6.967771053314209,1.0,0.07999999821186066,0,0
38,39000,2.278031558944349e-07,0.8345326781272888,4.946570873260498,5.821593761444092,1.0,0.07999999821186066,0,0
39,40000,3.2644561542838346e-07,0.2668474316596985,5.9733452796936035,6.977540969848633,1.0,0.4000000059604645,0,0
40,41000,2.9828502192685846e-06,0.10775204747915268,4.674844741821289,6.163096904754639,1.0,0.6200000047683716,0,0
41,42000,4.1198910594175686e-07,0.35871055722236633,6.075397491455078,7.4969706535339355,1.0,0.27000001072883606,0,0
42,43000,6.906749376867083e-07,0.4427589476108551,5.892253398895264,7.218640327453613,1.0,0.18000000715255737,0,0
43,44000,4.6048461399550433e-07,0.35435420274734497,6.611082077026367,8.09907341003418,1.0,0.2199999988079071,0,0
44,45000,3.71979922419996e-07,0.33929502964019775,7.105065822601318,8.35030746459961,1.0,0.25999999046325684,0,0
45,46000,3.726128397829598e-06,0.3004128336906433,5.582713603973389,6.773956298828125,1.0,0.30000001192092896,0,0
46,47000,9.621195431464002e-07,0.32718825340270996,5.6347174644470215,6.724292755126953,1.0,0.2199999988079071,0,0
47,48000,3.945822015793965e-07,0.5298128724098206,6.63508415222168,7.609216213226318,1.0,0.15000000596046448,0,0
48,49000,1.1219901097092588e-07,0.40856701135635376,6.03677225112915,7.349167346954346,1.0,0.14000000059604645,0,0
