,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.19968003034591675,3.9089009078452364e-05,0.03442195802927017,0.03927382826805115,0.0008934368961490691,0.3307236433029175,0.012949930503964424,0.02318449504673481,0.03422372415661812,0.007337227463722229,1.089005470275879,1.482763409614563,0.6283473372459412,1.5428179502487183,0.6493775844573975,0.9833006262779236,0.9204037189483643,1.5327578783035278,0.03967846930027008,0.44876471161842346,0.44999998807907104,1,0.9100000262260437,0.8700000047683716,0.9800000190734863,0.09000000357627869,0.8199999928474426,0.8199999928474426,0.7699999809265137,0.9599999785423279,0,0,0,0,0.009999999776482582,0,0,0,0.6899999976158142,0.05999999865889549
1,7999,0.03694576025009155,7.829746209608857e-06,0.002626673085615039,0.0007594796479679644,0.0010560789378359914,0.13281181454658508,0.008864359930157661,0.03771334886550903,0.08914937824010849,0.005579865537583828,1.8120112419128418,3.415175676345825,1.1431366205215454,2.441532611846924,1.135218620300293,2.467485189437866,2.1402788162231445,4.477950096130371,0.02528250962495804,2.1915900707244873,0.8600000143051147,1,0.9900000095367432,0.9900000095367432,1.0,0.6000000238418579,0.9200000166893005,0.8799999952316284,0.7099999785423279,0.9399999976158142,0,0,0,0,0.09000000357627869,0,0,0,0.7900000214576721,0.0
2,11999,0.023503100499510765,5.971585324004991e-07,1.9333067029947415e-05,0.0019684911239892244,1.7523667338537052e-05,0.047083787620067596,6.133688293630257e-05,0.006408993154764175,0.008326719515025616,0.00040207122219726443,2.0517706871032715,3.3285129070281982,0.930178165435791,2.0223329067230225,1.1519834995269775,2.117264986038208,1.9919182062149048,4.072361946105957,0.04377555847167969,3.420250654220581,0.8799999952316284,1,1.0,1.0,1.0,0.7599999904632568,1.0,0.9900000095367432,0.9599999785423279,0.9800000190734863,0,0,0,0,0.12999999523162842,0,0,0,0.7200000286102295,0.0
3,15999,0.002933709416538477,2.297896799063892e-06,4.746281047118828e-05,2.0715946448035538e-05,0.0001461786887375638,0.03252559155225754,0.0019328076159581542,0.0011308790417388082,0.0006642740336246789,0.0001917843910632655,2.0931007862091064,3.7854199409484863,1.0097979307174683,1.8169702291488647,1.1020625829696655,3.549964666366577,1.8172801733016968,4.537136077880859,0.4533003568649292,5.537364959716797,0.9900000095367432,1,1.0,1.0,1.0,0.8600000143051147,0.9300000071525574,1.0,1.0,1.0,0,0,0,0,0.10000000149011612,0,0,0,0.019999999552965164,0.0
4,19999,0.008266371674835682,1.819775320655026e-06,7.749471478746273e-06,6.472034328908194e-06,9.643104567658156e-05,0.1162593811750412,0.0006230947328731418,0.0005783970118500292,0.006102566607296467,0.0001989396259887144,2.565706491470337,3.812460422515869,1.6452049016952515,3.1327569484710693,1.5120456218719482,2.4925692081451416,2.5472371578216553,4.094410419464111,0.9205561280250549,6.083615303039551,0.9900000095367432,1,1.0,1.0,1.0,0.5899999737739563,1.0,1.0,0.949999988079071,1.0,0,0,0,0,0.05000000074505806,0,0,0,0.009999999776482582,0.0
5,23999,4.837139931623824e-05,1.4046685237190104e-07,1.9596940546762198e-05,2.003992449317593e-06,8.63927743921522e-06,0.3437640070915222,0.03154769912362099,0.021580038592219353,0.040532395243644714,2.1136473151273094e-05,2.456982374191284,3.3737761974334717,1.4164613485336304,2.750786781311035,1.4540828466415405,2.8930981159210205,2.3255057334899902,3.8228697776794434,0.34741726517677307,5.248788833618164,1.0,1,1.0,1.0,1.0,0.25,0.6100000143051147,0.8299999833106995,0.8100000023841858,1.0,0,0,0,0,0.14000000059604645,0,0,0,0.18000000715255737,0.0
6,27999,5.623709876090288e-05,2.5938575731743185e-07,1.5077524722073576e-06,3.687994876599987e-06,3.129507149424171e-06,0.021257998421788216,0.0029038817156106234,0.0035934769548475742,0.013345491141080856,5.167188646737486e-05,3.5778908729553223,5.8076090812683105,1.7043869495391846,2.830329179763794,1.8493189811706543,3.5277390480041504,3.290254831314087,5.615317344665527,1.4834986925125122,7.560999870300293,1.0,1,1.0,1.0,1.0,0.8999999761581421,0.9399999976158142,0.9900000095367432,0.9100000262260437,1.0,0,0,0,0,0.0,0,0,0,0.0,0.0
7,31999,2.8145811938884435e-06,5.3155076784605626e-08,1.5599522384945885e-07,1.1392977938839977e-07,6.663385079264117e-07,0.1602121740579605,0.04586236923933029,0.01711084693670273,0.1385732889175415,5.937098990216327e-07,4.299161911010742,6.344223499298096,1.8928183317184448,3.2000298500061035,2.5701537132263184,5.0726799964904785,4.3516316413879395,7.504651069641113,2.474973678588867,9.0985746383667,1.0,1,1.0,1.0,1.0,0.4099999964237213,0.5,0.8999999761581421,0.49000000953674316,1.0,0,0,0,0,0.03999999910593033,0,0,0,0.0,0.0
8,35999,1.4041008853382664e-06,5.514383616400664e-08,9.842801063086881e-08,8.039058343456418e-07,2.023009983531665e-05,0.01768815703690052,0.0013523554662242532,0.028296632692217827,0.0069964248687028885,1.6357918184439768e-06,3.538269281387329,6.715719699859619,1.3206512928009033,2.921759843826294,1.8683021068572998,4.237400054931641,3.1274874210357666,7.030659198760986,3.349658489227295,10.33843994140625,1.0,1,1.0,1.0,1.0,0.8899999856948853,0.9700000286102295,0.800000011920929,0.9300000071525574,1.0,0,0,0,0,0.14000000059604645,0,0,0,0.0,0.0
9,39999,1.166043716693821e-06,9.35129929047207e-09,8.551112955501594e-07,4.75775777886156e-07,1.1101556651738065e-07,0.07902996242046356,0.1286323517560959,0.2035668045282364,0.24014270305633545,2.6861628157348605e-06,4.168740749359131,6.294867038726807,1.6583335399627686,3.1444015502929688,2.2290408611297607,4.085253715515137,3.7453713417053223,6.7084503173828125,3.6672091484069824,9.88500690460205,1.0,1,1.0,1.0,1.0,0.6700000166893005,0.15000000596046448,0.4300000071525574,0.23999999463558197,1.0,0,0,0,0,0.0,0,0,0,0.0,0.0
