,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,1999,2.9491050243377686,2.9637997150421143,2.998323678970337,3.075221061706543,0,0,0,0
1,3999,3.664017915725708,3.6842033863067627,3.720106601715088,3.7705278396606445,0,0,0,0
2,5999,4.119880676269531,4.208409309387207,4.218287467956543,4.2671895027160645,0,0,0,0
3,7999,4.908449172973633,4.992425441741943,5.011582851409912,5.060516834259033,0,0,0,0
4,9999,3.2579736709594727,3.2907869815826416,3.310948371887207,3.3665125370025635,0,0,0,0
5,11999,4.515937805175781,4.578848361968994,4.617980003356934,4.686795234680176,0,0,0,0
6,13999,4.5600972175598145,4.591289043426514,4.63447904586792,4.710506916046143,0,0,0,0
7,15999,4.662438869476318,4.8248772621154785,4.867219924926758,4.946930408477783,0,0,0,0
8,17999,6.083042144775391,6.187074184417725,6.245671272277832,6.363152027130127,0,0,0,0
9,19999,6.746239185333252,6.795048236846924,6.842285633087158,6.946694374084473,0,0,0,0
10,21999,6.513479232788086,6.621471405029297,6.695087909698486,6.794004440307617,0,0,0,0
11,23999,5.959629058837891,6.046547889709473,6.121130466461182,6.222184658050537,0,0,0,0
12,25999,7.8386054039001465,8.003849029541016,8.085968971252441,8.226480484008789,0,0,0,0
13,27999,7.037714958190918,7.1868438720703125,7.2481913566589355,7.370880603790283,0,0,0,0
14,29999,8.957500457763672,9.162561416625977,9.234186172485352,9.356707572937012,0,0,0,0
15,31999,7.226143836975098,7.339768886566162,7.425271511077881,7.541006088256836,0,0,0,0
16,33999,6.306797504425049,6.516901969909668,6.616422176361084,6.7461066246032715,0,0,0,0
17,35999,13.610568046569824,14.485268592834473,14.771160125732422,15.108924865722656,0,0,0,0
18,37999,23.949474334716797,25.898622512817383,26.259605407714844,26.761734008789062,0,0,0,0
19,39999,16.29503631591797,17.434465408325195,17.640491485595703,17.93423843383789,0,0,0,0
20,41999,13.976593971252441,14.897130012512207,15.081143379211426,15.339505195617676,0,0,0,0
21,43999,16.484729766845703,17.30484962463379,17.499561309814453,17.78768539428711,0,0,0,0
22,45999,17.48198127746582,18.9254093170166,19.1287841796875,19.41306495666504,0,0,0,0
23,47999,21.608362197875977,23.77041244506836,24.045581817626953,24.389719009399414,0,0,0,0
24,49999,21.260255813598633,23.77542495727539,24.00542640686035,24.310789108276367,0,0,0,0
