,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.564233422279358,1.760203242301941,1.8530943393707275,1.901910662651062,0.0,0,0,0
1,7999,1.4380804300308228,1.7090623378753662,1.801771879196167,1.8648841381072998,0.0,0,0,0
2,11999,1.2019671201705933,1.5267868041992188,1.6618313789367676,1.7306435108184814,0.009999999776482582,0,0,0
3,15999,1.0957976579666138,1.4603264331817627,1.6066887378692627,1.6734508275985718,0.019999999552965164,0,0,0
4,19999,0.8768125772476196,1.3158531188964844,1.4834176301956177,1.5596282482147217,0.05000000074505806,0,0,0
5,23999,0.8838625550270081,1.2611008882522583,1.4489028453826904,1.5258287191390991,0.10000000149011612,0,0,0
6,27999,0.7154974341392517,1.2445993423461914,1.4278558492660522,1.5072457790374756,0.2199999988079071,0,0,0
7,31999,0.7760811448097229,1.2386513948440552,1.418830394744873,1.499456763267517,0.18000000715255737,0,0,0
8,35999,0.825051486492157,1.233227014541626,1.4167424440383911,1.4990758895874023,0.11999999731779099,0,0,0
9,39999,0.6752234697341919,1.228389859199524,1.4127346277236938,1.4980401992797852,0.1899999976158142,0,0,0
10,43999,0.7680716514587402,1.2221201658248901,1.408968210220337,1.4925761222839355,0.1899999976158142,0,0,0
11,47999,0.7262867093086243,1.2187591791152954,1.4057105779647827,1.4909204244613647,0.1899999976158142,0,0,0
