,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,1999,1.5943090915679932,1.8217004537582397,1.912556767463684,1.9590294361114502,0.0,0,0,0
1,3999,1.5261852741241455,1.7425563335418701,1.8308324813842773,1.8844828605651855,0.0,0,0,0
2,5999,1.486724853515625,1.7202749252319336,1.8161828517913818,1.8656567335128784,0.0,0,0,0
3,7999,1.4289050102233887,1.712446689605713,1.8167924880981445,1.8859044313430786,0.0,0,0,0
4,9999,1.3280651569366455,1.6005576848983765,1.7192513942718506,1.7909785509109497,0.009999999776482582,0,0,0
5,11999,1.2056865692138672,1.5219025611877441,1.654677152633667,1.7206872701644897,0.0,0,0,0
6,13999,1.126526117324829,1.4834882020950317,1.6260493993759155,1.6910064220428467,0.019999999552965164,0,0,0
7,15999,1.0746876001358032,1.4587218761444092,1.6029510498046875,1.6740378141403198,0.0,0,0,0
8,17999,0.9984666705131531,1.4328361749649048,1.5849250555038452,1.6510322093963623,0.07000000029802322,0,0,0
9,19999,0.9993277788162231,1.3705273866653442,1.5273323059082031,1.6120579242706299,0.009999999776482582,0,0,0
10,21999,0.9171223640441895,1.3013349771499634,1.4719504117965698,1.5639739036560059,0.05999999865889549,0,0,0
11,23999,0.811332643032074,1.2850463390350342,1.4580737352371216,1.5530285835266113,0.15000000596046448,0,0,0
12,25999,0.8757073879241943,1.2764092683792114,1.4460829496383667,1.5392591953277588,0.05000000074505806,0,0,0
13,27999,0.7991318702697754,1.2626087665557861,1.437242865562439,1.5289254188537598,0.14000000059604645,0,0,0
14,29999,0.8219242691993713,1.252454161643982,1.4272857904434204,1.522203803062439,0.1599999964237213,0,0,0
15,31999,0.7714472413063049,1.2520251274108887,1.4239802360534668,1.5181468725204468,0.20999999344348907,0,0,0
16,33999,0.812426745891571,1.2443122863769531,1.4236204624176025,1.5139100551605225,0.10999999940395355,0,0,0
17,35999,0.7149322032928467,1.243833303451538,1.4170390367507935,1.509131669998169,0.18000000715255737,0,0,0
18,37999,0.7685730457305908,1.239591360092163,1.4188330173492432,1.5117474794387817,0.18000000715255737,0,0,0
19,39999,0.7333358526229858,1.2372342348098755,1.4140138626098633,1.5054436922073364,0.17000000178813934,0,0,0
20,41999,0.7508726716041565,1.2348295450210571,1.4115872383117676,1.5055290460586548,0.18000000715255737,0,0,0
21,43999,0.8445995450019836,1.2342053651809692,1.4127484560012817,1.5040998458862305,0.17000000178813934,0,0,0
22,45999,0.7694344520568848,1.2343248128890991,1.4103816747665405,1.502830147743225,0.20000000298023224,0,0,0
23,47999,0.748695433139801,1.2360446453094482,1.4102985858917236,1.5058083534240723,0.17000000178813934,0,0,0
24,49999,0.7100676894187927,1.2313485145568848,1.4075803756713867,1.5002247095108032,0.17000000178813934,0,0,0
