,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.146280288696289,1.4521403312683105,1.6057686805725098,1.6785763502120972,0.019999999552965164,0.0,0,0
1,7999,0.461856484413147,0.887857973575592,1.1565494537353516,1.2809274196624756,0.3199999928474426,0.0,0,0
2,11999,0.30918076634407043,0.696186363697052,0.9729598164558411,1.133955955505371,0.44999998807907104,0.0,0,0
3,15999,0.11166609823703766,0.3608075678348541,0.7188500165939331,1.1805851459503174,0.7799999713897705,0.009999999776482582,0,0
4,19999,0.06492063403129578,0.1978059709072113,1.5685157775878906,1.9951233863830566,0.8199999928474426,0.2199999988079071,0,0
5,23999,0.04377264901995659,0.6793251633644104,1.2683082818984985,2.2840943336486816,0.8700000047683716,0.019999999552965164,0,0
6,27999,0.0003635060857050121,0.49440646171569824,2.5155131816864014,4.566028118133545,0.9900000095367432,0.20999999344348907,0,0
7,31999,0.0002236565196653828,0.8409838676452637,2.7139687538146973,4.350048065185547,1.0,0.05000000074505806,0,0
8,35999,5.749941919930279e-05,0.1211957186460495,3.237058401107788,4.683953762054443,1.0,0.5600000023841858,0,0
9,39999,1.9252558558946475e-05,0.6169131398200989,3.1858997344970703,4.423326015472412,1.0,0.20999999344348907,0,0
10,43999,0.0013110701693221927,0.19385996460914612,3.8613216876983643,5.4282450675964355,0.9900000095367432,0.5199999809265137,0,0
11,47999,7.851195550756529e-05,0.1961883157491684,3.7585573196411133,4.9252142906188965,1.0,0.46000000834465027,0,0
