,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.4805619716644287,1.7443069219589233,1.831121563911438,1.88893723487854,0.0,0,0,0
1,7999,1.481237530708313,1.69086492061615,1.796302318572998,1.850980281829834,0.0,0,0,0
2,11999,1.348244309425354,1.6376146078109741,1.7558749914169312,1.8162407875061035,0.0,0,0,0
3,15999,1.1911334991455078,1.5496819019317627,1.674765944480896,1.739843726158142,0.019999999552965164,0,0,0
4,19999,1.1682562828063965,1.505303978919983,1.6347349882125854,1.705694556236267,0.019999999552965164,0,0,0
5,23999,1.1562395095825195,1.4760557413101196,1.6174201965332031,1.6856296062469482,0.0,0,0,0
6,27999,1.1248202323913574,1.4687583446502686,1.608901858329773,1.6807883977890015,0.019999999552965164,0,0,0
7,31999,1.0792335271835327,1.45505690574646,1.5985723733901978,1.6670870780944824,0.029999999329447746,0,0,0
8,35999,1.0760753154754639,1.4520379304885864,1.5939799547195435,1.6653938293457031,0.019999999552965164,0,0,0
9,39999,1.1163203716278076,1.447598934173584,1.590011715888977,1.6610016822814941,0.009999999776482582,0,0,0
10,43999,1.0217913389205933,1.4442704916000366,1.589076280593872,1.6583011150360107,0.029999999329447746,0,0,0
11,47999,1.072149395942688,1.4379380941390991,1.584924578666687,1.6542637348175049,0.0,0,0,0
