,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.1460845023393631,0.00016909737314563245,0.0033266746904700994,0.033529650419950485,0.001050434890203178,0.24115125834941864,0.003581322031095624,0.009279062040150166,0.04862820729613304,0.0013881376944482327,0.4823459982872009,1.345137357711792,0.728087842464447,1.5258914232254028,0.0460779182612896,0.5250977873802185,0.2595258057117462,1.2935783863067627,0.009284424595534801,0.34433597326278687,0.49000000953674316,0.9800000190734863,0.9800000190734863,0.8899999856948853,1.0,0.1599999964237213,0.9399999976158142,0.9200000166893005,0.699999988079071,1.0,0,0,0,0,0.6100000143051147,0.03999999910593033,0.14000000059604645,0,0.8899999856948853,0.019999999552965164
1,7999,0.007584149017930031,2.412012463537394e-06,0.0001002561766654253,0.00020420053624548018,0.0007578959921374917,0.022209474816918373,0.0001471166469855234,0.00035199447302147746,0.000899538048543036,0.002049528993666172,1.2862898111343384,2.15916109085083,0.4898373484611511,0.8681264519691467,0.8884367346763611,1.5819908380508423,1.3694955110549927,2.3377273082733154,0.19329118728637695,1.9169626235961914,0.9700000286102295,1.0,1.0,1.0,0.9900000095367432,0.8199999928474426,1.0,1.0,0.9800000190734863,0.9599999785423279,0,0,0,0,0.15000000596046448,0.0,0.0,0,0.20000000298023224,0.0
2,11999,0.0005350686842575669,1.4357666486830567e-06,1.8081988173435093e-06,6.824418960604817e-05,1.5046197404444683e-05,0.009091806598007679,0.009014463052153587,4.708184496848844e-05,8.567815530113876e-05,0.0001362873736070469,3.0325539112091064,4.602797508239746,1.0893523693084717,2.2967286109924316,1.8649182319641113,3.121561050415039,3.0795910358428955,4.978154182434082,0.8266631364822388,4.677850723266602,1.0,1.0,1.0,1.0,1.0,0.949999988079071,0.8600000143051147,1.0,1.0,1.0,0,0,0,0,0.14000000059604645,0.0,0.0,0,0.0,0.0
3,15999,7.872702553868294e-05,2.9944890229671728e-06,4.664329935621936e-06,1.0307334378012456e-05,0.00522241648286581,0.07093875110149384,9.179147309623659e-05,0.013519912958145142,0.002991480752825737,0.002219001529738307,1.8170788288116455,3.7103915214538574,1.1815601587295532,2.307971239089966,1.7556381225585938,2.4671926498413086,2.170905113220215,3.7696707248687744,0.14767038822174072,5.367123603820801,1.0,1.0,1.0,1.0,0.9900000095367432,0.6800000071525574,0.9900000095367432,0.9100000262260437,0.9800000190734863,0.9900000095367432,0,0,0,0,0.11999999731779099,0.0,0.0,0,0.3100000023841858,0.0
4,19999,3.126610681647435e-05,6.845057214377448e-07,7.445558821927989e-06,2.6559728212305345e-06,1.2942439752805512e-05,0.0021609088871628046,0.010781867429614067,2.2133910533739254e-05,1.1134797205158975e-05,5.271586269373074e-05,2.1342828273773193,3.316561698913574,1.2318825721740723,2.2681686878204346,1.3807411193847656,1.9270036220550537,2.108055353164673,3.4741013050079346,1.8782141208648682,7.636054039001465,1.0,1.0,1.0,1.0,1.0,0.9800000190734863,0.8500000238418579,1.0,1.0,1.0,0,0,0,0,0.10000000149011612,0.0,0.0,0,0.0,0.0
5,23999,4.439286931301467e-05,4.23643427893694e-07,3.4429422157700174e-06,5.7811680562736e-06,5.810702077724272e-06,0.00222964771091938,5.0663918955251575e-05,0.0025361913722008467,0.0003043843316845596,4.093660390935838e-05,2.2306742668151855,3.8701868057250977,1.1622438430786133,2.288290500640869,1.604173183441162,2.868351697921753,2.038841962814331,4.1800312995910645,1.3200125694274902,6.65986442565918,1.0,1.0,1.0,1.0,1.0,0.9900000095367432,1.0,0.9800000190734863,1.0,0.9900000095367432,0,0,0,0,0.15000000596046448,0.0,0.0,0,0.0,0.0
6,27999,7.951650331960991e-06,1.7518223671686428e-07,6.625597848142206e-07,9.850042488324107e-07,4.7369721869472414e-06,0.005679606925696135,7.125875708879903e-05,0.0002531132777221501,0.0035271747037768364,1.050879291142337e-05,2.5115184783935547,4.107535362243652,1.1259984970092773,2.066084384918213,2.003502130508423,3.4092700481414795,2.7260494232177734,4.866083145141602,2.6703450679779053,8.346752166748047,1.0,1.0,1.0,1.0,1.0,0.9200000166893005,0.9900000095367432,1.0,0.9599999785423279,1.0,0,0,0,0,0.03999999910593033,0.0,0.0,0,0.0,0.0
7,31999,4.806015112990281e-06,7.0673927154985e-08,2.2210920747056662e-07,5.780788114861934e-07,1.279755451832898e-05,0.012364034540951252,0.0003791546914726496,0.00010156985081266612,0.00035242733429186046,2.478344686096534e-05,2.3293569087982178,3.8556342124938965,1.412462592124939,2.874743938446045,1.5621228218078613,2.7854526042938232,2.627819776535034,4.7087082862854,2.597846746444702,7.595203876495361,1.0,1.0,1.0,1.0,1.0,0.8700000047683716,0.9800000190734863,1.0,1.0,1.0,0,0,0,0,0.15000000596046448,0.0,0.0,0,0.0,0.0
8,35999,3.7655047435691813e-06,5.026339167102378e-08,3.260078784705911e-08,5.893194554573711e-08,2.372708650000277e-06,0.0013799534644931555,0.0001730439398670569,1.9628605514299124e-05,0.00022669960162602365,8.145314495777711e-06,3.346639394760132,4.76759147644043,1.6857151985168457,3.040395736694336,1.963172435760498,3.3939368724823,3.307936906814575,5.880205154418945,1.8986886739730835,9.247550964355469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9800000190734863,1.0,0,0,0,0,0.10000000149011612,0.0,0.0,0,0.0,0.0
9,39999,1.0251998219246161e-06,4.3852150355405684e-08,6.08073875696391e-08,1.663924962258534e-07,8.57765940054378e-07,0.000669489149004221,1.415733731846558e-05,0.0003987895033787936,0.0002501904091332108,1.4525504639095743e-06,3.2534537315368652,4.80319356918335,1.73915696144104,3.076960563659668,2.2329905033111572,3.6574349403381348,3.448099136352539,6.1798601150512695,2.3864662647247314,10.221107482910156,1.0,1.0,1.0,1.0,1.0,0.9900000095367432,1.0,1.0,1.0,1.0,0,0,0,0,0.10999999940395355,0.0,0.0,0,0.0,0.0
