,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,1.8452633619308472,0.002556143095716834,0.19463378190994263,1.9331849813461304,0.009050542488694191,1.9938368797302246,0.004660152364522219,0.29962459206581116,2.0671253204345703,0.016141578555107117,2.054633140563965,2.095524787902832,0.041064172983169556,0.09546324610710144,0.36080849170684814,0.38630130887031555,2.127936363220215,2.14263653755188,0.06844431906938553,0.13565994799137115,0,0.949999988079071,0.3700000047683716,0,0.8700000047683716,0,0.9300000071525574,0.10000000149011612,0,0.699999988079071,0,0,0.20000000298023224,0.009999999776482582,0.029999999329447746,0.009999999776482582,0,0,0.23000000417232513,0.07999999821186066
1,7999,1.8004090785980225,8.695488213561475e-05,0.06689533591270447,1.9285179376602173,0.000504873285535723,1.9678083658218384,0.0001382900809403509,0.10553711652755737,2.0556976795196533,0.000995392445474863,2.0231659412384033,2.063863754272461,0.004707442130893469,0.02325175330042839,0.18024328351020813,0.2453475445508957,2.1147711277008057,2.134859085083008,0.004844631999731064,0.041288141161203384,0,1.0,0.699999988079071,0,0.9800000190734863,0,1.0,0.3700000047683716,0,0.9800000190734863,0,0,0.800000011920929,0.3700000047683716,0.1899999976158142,0.03999999910593033,0,0,0.9399999976158142,0.4699999988079071
2,11999,1.7692631483078003,3.0941901059122756e-05,0.03644976019859314,1.9321461915969849,0.00027204101206734776,1.9272693395614624,7.4919436883647e-05,0.05954363942146301,2.0490922927856445,0.0004595771315507591,1.9948519468307495,2.0408806800842285,0.0009948894148692489,0.021455617621541023,0.11951229721307755,0.16783800721168518,2.099510908126831,2.1191751956939697,0.0016770462971180677,0.019255908206105232,0,1.0,0.8100000023841858,0,1.0,0,0.9900000095367432,0.5699999928474426,0,0.9900000095367432,0,0,0.9599999785423279,0.4699999988079071,0.3100000023841858,0.25,0,0,0.949999988079071,0.699999988079071
3,15999,1.7295292615890503,1.442588290956337e-05,0.018856102600693703,1.9249234199523926,0.0002129383065039292,1.8959132432937622,3.668701901915483e-05,0.03106602653861046,2.052605628967285,0.0004493710002861917,1.9700387716293335,2.0106821060180664,0.00023174453235697,0.0031581821385771036,0.08054409921169281,0.11789905279874802,2.1016576290130615,2.1198031902313232,0.0017825232353061438,0.06388392299413681,0,1.0,0.8799999952316284,0,0.9900000095367432,0,1.0,0.7699999809265137,0,1.0,0,0,0.9700000286102295,0.8299999833106995,0.49000000953674316,0.3499999940395355,0,0,0.9599999785423279,0.4099999964237213
4,19999,1.6973273754119873,7.899175216152798e-06,0.008566640317440033,1.9237910509109497,0.00017318221216555685,1.8722434043884277,1.7459307855460793e-05,0.012198185548186302,2.0489866733551025,0.0003617283655330539,1.9533458948135376,1.9926846027374268,0.00012073154357494786,0.00962559599429369,0.049858398735523224,0.12298087030649185,2.0979011058807373,2.1146156787872314,0.0018343186238780618,0.06356922537088394,0,1.0,0.9300000071525574,0,1.0,0,1.0,0.9100000262260437,0,0.9900000095367432,0,0,0.9900000095367432,0.6600000262260437,0.5699999928474426,0.27000001072883606,0,0,0.9700000286102295,0.4300000071525574
5,23999,1.6307950019836426,6.108335583121516e-06,0.006371002644300461,1.8931509256362915,8.804606477497146e-05,1.8275741338729858,1.3710736311622895e-05,0.009156101383268833,2.023139476776123,0.00018823776917997748,1.9164347648620605,1.9640864133834839,6.179420597618446e-05,0.001710441429167986,0.041934236884117126,0.08076922595500946,2.084495782852173,2.1018221378326416,0.0006119493627920747,0.03432213142514229,0,1.0,0.9599999785423279,0,1.0,0,1.0,0.9399999976158142,0,1.0,0,0,1.0,0.949999988079071,0.6700000166893005,0.4399999976158142,0,0,0.9700000286102295,0.6100000143051147
6,27999,1.5963212251663208,6.480175215983763e-06,0.005003322381526232,1.706458330154419,8.738783799344674e-05,1.8030204772949219,1.4817360352026299e-05,0.007165627088397741,1.895013689994812,0.0001495437609264627,1.896843433380127,1.9424442052841187,5.4381369409384206e-05,0.0009268979192711413,0.030474836006760597,0.06466304510831833,1.984810471534729,2.0165605545043945,0.0005562681471928954,0.022578982636332512,0,1.0,0.9300000071525574,0,1.0,0,1.0,0.9700000286102295,0,0.9900000095367432,0,0,0.9900000095367432,0.9800000190734863,0.7599999904632568,0.38999998569488525,0,0,0.9900000095367432,0.6100000143051147
7,31999,1.575087070465088,6.375289103743853e-06,0.0044541386887431145,1.6825751066207886,7.296816329471767e-05,1.790175199508667,1.5146048099268228e-05,0.0065107219852507114,1.8787591457366943,0.0001235256204381585,1.8855913877487183,1.9340072870254517,4.227111639920622e-05,0.0019978422205895185,0.028400659561157227,0.07160366326570511,1.9708095788955688,2.0059244632720947,0.0003883379395119846,0.007038789801299572,0,1.0,0.9599999785423279,0,1.0,0,1.0,0.9800000190734863,0,1.0,0,0,0.9900000095367432,0.8700000047683716,0.7699999809265137,0.4000000059604645,0,0,1.0,0.8500000238418579
