,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.8044220209121704,1.9801898002624512,2.0487077236175537,2.0926570892333984,0,0,0,0
1,7999,1.6689972877502441,1.9120734930038452,1.9910250902175903,2.0434491634368896,0,0,0,0
2,11999,1.5739918947219849,1.8187572956085205,1.9061006307601929,1.9592983722686768,0,0,0,0
3,15999,1.5425180196762085,1.7818999290466309,1.8791821002960205,1.933846116065979,0,0,0,0
4,19999,1.564255952835083,1.765987753868103,1.8682618141174316,1.9182424545288086,0,0,0,0
5,23999,1.5440884828567505,1.753997802734375,1.8571892976760864,1.9080456495285034,0,0,0,0
6,27999,1.5296249389648438,1.746047854423523,1.849204659461975,1.8995771408081055,0,0,0,0
7,31999,1.5234111547470093,1.7424427270889282,1.843448519706726,1.891700029373169,0,0,0,0
8,35999,1.5256725549697876,1.740644931793213,1.8443293571472168,1.8961496353149414,0,0,0,0
9,39999,1.4918185472488403,1.7392082214355469,1.8411781787872314,1.8895807266235352,0,0,0,0
10,43999,1.4797762632369995,1.7374268770217896,1.8398507833480835,1.8899977207183838,0,0,0,0
11,47999,1.4887295961380005,1.7371329069137573,1.8402106761932373,1.8902299404144287,0,0,0,0
