,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,1.870991826057434,0.010941787622869015,0.24472302198410034,1.9526855945587158,0.014230833388864994,1.997146487236023,0.01946171373128891,0.3762371838092804,2.073535680770874,0.027395427227020264,2.067035436630249,2.101846694946289,0.10795491188764572,0.18864864110946655,0.4351063072681427,0.44153687357902527,2.137739658355713,2.142444133758545,0.1224556416273117,0.2290823757648468,0.0,0.8399999737739563,0.2800000011920929,0.0,0.8199999928474426,0.0,0.5799999833106995,0.05000000074505806,0.0,0.550000011920929,0.0,0.0,0.009999999776482582,0.0,0.029999999329447746,0.0,0.0,0.0,0.05000000074505806,0.0
1,7999,1.8568414449691772,0.002176570938900113,0.0702856183052063,1.9410638809204102,0.0013742775190621614,1.9875996112823486,0.0011419893708080053,0.13375093042850494,2.059149742126465,0.0035931372549384832,2.044006586074829,2.08187198638916,0.008743977174162865,0.02608565241098404,0.20223650336265564,0.23924410343170166,2.112565517425537,2.126894950866699,0.019157133996486664,0.04526420682668686,0.0,0.9200000166893005,0.7400000095367432,0.0,0.9900000095367432,0.0,0.9800000190734863,0.33000001311302185,0.0,0.9700000286102295,0.0,0.0,0.7200000286102295,0.3400000035762787,0.07000000029802322,0.03999999910593033,0.0,0.0,0.6299999952316284,0.38999998569488525
2,11999,1.722974419593811,7.050478598102927e-05,0.029681257903575897,1.9178069829940796,0.00039075271342881024,1.9157767295837402,0.0001413495047017932,0.06147942692041397,2.0476229190826416,0.0007122742244973779,1.987251877784729,2.0337517261505127,0.001031860476359725,0.006420039106160402,0.12069354206323624,0.1575789451599121,2.0959911346435547,2.115165948867798,0.0027177706360816956,0.03921987861394882,0.0,1.0,0.7699999809265137,0.009999999776482582,1.0,0.0,1.0,0.5799999833106995,0.0,0.9900000095367432,0.0,0.0,0.9599999785423279,0.75,0.30000001192092896,0.1899999976158142,0.0,0.0,0.8700000047683716,0.49000000953674316
3,15999,1.6612986326217651,3.4336098906351253e-05,0.01974456012248993,1.9331287145614624,0.0013110755244269967,1.8751814365386963,7.293814996955916e-05,0.040128763765096664,2.0498690605163574,0.004557649604976177,1.9641880989074707,2.009671688079834,0.0007717667613178492,0.1259208619594574,0.09177550673484802,0.13091029226779938,2.100820302963257,2.1134207248687744,0.01384122297167778,0.12626971304416656,0.0,1.0,0.800000011920929,0.0,0.9800000190734863,0.0,0.9900000095367432,0.6800000071525574,0.0,0.8899999856948853,0.0,0.0,0.9599999785423279,0.009999999776482582,0.4699999988079071,0.20999999344348907,0.0,0.0,0.7400000095367432,0.10000000149011612
4,19999,1.570144772529602,1.317323312832741e-05,0.010787266306579113,1.9389276504516602,0.00010676754027372226,1.79693603515625,2.8588194254552945e-05,0.02232401818037033,2.0480122566223145,0.000253918842645362,1.8887132406234741,1.9420652389526367,0.00018246931722387671,0.03520150110125542,0.0883798599243164,0.1875540167093277,2.095452070236206,2.116975784301758,0.0017356271855533123,0.08580531924962997,0.0,1.0,0.8999999761581421,0.0,1.0,0.0,1.0,0.75,0.0,0.9900000095367432,0.0,0.0,0.9900000095367432,0.1899999976158142,0.46000000834465027,0.18000000715255737,0.0,0.0,0.9599999785423279,0.25999999046325684
5,23999,1.5267128944396973,1.3386173122853506e-05,0.004320323932915926,1.9175022840499878,0.00040085133514367044,1.7709842920303345,4.882237408310175e-05,0.012203209102153778,2.051522731781006,0.0015645858366042376,1.8705470561981201,1.9253474473953247,0.0001154907513409853,0.016629958525300026,0.045845724642276764,0.0870485007762909,2.0968384742736816,2.1253602504730225,0.0076340180821716785,0.1517723947763443,0.0,1.0,0.9599999785423279,0.0,1.0,0.0,1.0,0.9100000262260437,0.0,0.9800000190734863,0.0,0.0,1.0,0.5600000023841858,0.6000000238418579,0.33000001311302185,0.0,0.0,0.8700000047683716,0.12999999523162842
6,27999,1.5285558700561523,6.251353624975309e-05,0.001973374281078577,1.936463475227356,0.00016369616787414998,1.746609091758728,0.00010879596811719239,0.005519890692085028,2.0460164546966553,0.00023392321600113064,1.8493189811706543,1.9047743082046509,0.0001826936932047829,0.00046402253792621195,0.025787822902202606,0.09198232740163803,2.0933997631073,2.1154634952545166,0.0011972672073170543,0.07889363914728165,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9100000262260437,0.0,1.0,0.0,0.0,1.0,0.9700000286102295,0.7799999713897705,0.3100000023841858,0.0,0.0,0.9399999976158142,0.3400000035762787
7,31999,0.4919501841068268,1.4954965990909841e-05,0.0014146693283692002,0.005530255381017923,7.345656194956973e-05,0.5758475661277771,2.519943518564105e-05,0.0027802970726042986,0.00895442720502615,0.00021678995108231902,0.7025187611579895,0.8348971605300903,6.272194877965376e-05,0.023084793239831924,0.01351017877459526,0.07038605958223343,0.05101453885436058,0.2047520875930786,0.0009346303413622081,0.052424971014261246,0.05000000074505806,1.0,0.9900000095367432,0.949999988079071,1.0,0.009999999776482582,1.0,0.9700000286102295,0.9100000262260437,1.0,0.0,0.0,1.0,0.3499999940395355,0.8500000238418579,0.5,0.5899999737739563,0.07999999821186066,0.9700000286102295,0.4399999976158142
8,35999,0.2603857219219208,1.1579345482459757e-05,0.000846148410346359,0.001592881279066205,9.25048443605192e-05,0.36482399702072144,2.9066377464914694e-05,0.0018116284627467394,0.002812739694491029,0.00016169944137800485,0.47538554668426514,0.6159464120864868,6.974163261475042e-05,0.014659745618700981,0.006020405329763889,0.05877506360411644,0.020624380558729172,0.13477827608585358,0.0010970416478812695,0.11466267704963684,0.2199999988079071,1.0,1.0,0.9900000095367432,0.9900000095367432,0.05000000074505806,1.0,1.0,0.9599999785423279,1.0,0.009999999776482582,0.0,1.0,0.5299999713897705,0.9399999976158142,0.5400000214576721,0.7900000214576721,0.18000000715255737,0.9800000190734863,0.17000000178813934
9,39999,0.1401432752609253,1.0498903066036291e-05,0.0009690345614217222,0.0007703734445385635,4.9814781959867105e-05,0.1913347989320755,1.9553765014279634e-05,0.0016052143182605505,0.0011244048364460468,9.697848145151511e-05,0.2756577134132385,0.43301114439964294,5.897621304029599e-05,0.02283382974565029,0.003920616116374731,0.05657760798931122,0.007359249051660299,0.08478126674890518,0.0004875653248745948,0.2441127449274063,0.5199999809265137,1.0,0.9800000190734863,0.9900000095367432,1.0,0.1899999976158142,1.0,0.9800000190734863,1.0,1.0,0.07999999821186066,0.029999999329447746,0.9900000095367432,0.4699999988079071,0.949999988079071,0.5600000023841858,0.9300000071525574,0.47999998927116394,0.9700000286102295,0.07000000029802322
