,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.8508278727531433,4.3693762563634664e-05,0.09513957053422928,0.561199426651001,0.0028202179819345474,1.2019095420837402,4.704687307821587e-05,0.19315290451049805,0.8928772211074829,0.008925543166697025,1.461021900177002,1.5515556335449219,0.031116507947444916,0.5852464437484741,0.32984596490859985,0.3408576548099518,1.2747280597686768,1.3948603868484497,0.015013725496828556,0.07291010022163391,0.029999999329447746,1,0.6399999856948853,0.2199999988079071,0.9599999785423279,0.0,1,0.2800000011920929,0.0,0.8899999856948853,0.0,0,0.4000000059604645,0,0.09000000357627869,0.10000000149011612,0.0,0,0.7400000095367432,0.38999998569488525
1,7999,0.11977645009756088,8.07828655524645e-06,0.0010131481103599072,0.004129749722778797,5.698952008970082e-05,0.1315356194972992,5.974422037979821e-06,0.0026799235492944717,0.0017301252810284495,0.0002024689456447959,0.3224797546863556,1.540871262550354,0.0681167021393776,1.1018656492233276,0.03970813378691673,0.821563184261322,0.11291172355413437,1.5843985080718994,0.0023086017463356256,0.7089497447013855,0.6800000071525574,1,1.0,0.9700000286102295,1.0,0.46000000834465027,1,0.9900000095367432,1.0,1.0,0.10000000149011612,0,0.25,0,0.7400000095367432,0.09000000357627869,0.4099999964237213,0,0.9800000190734863,0.0
2,11999,0.03780454024672508,2.2651668132311897e-06,0.0003820929559879005,0.0001798966113710776,0.00017049112648237497,0.062023501843214035,1.2962558685103431e-05,0.0012802546843886375,0.0031008643563836813,0.009028622880578041,2.2058756351470947,4.199747562408447,1.6203672885894775,3.010324001312256,1.240059494972229,2.424466371536255,2.3610448837280273,4.713625907897949,0.041491713374853134,2.409959316253662,0.8399999737739563,1,0.9900000095367432,1.0,1.0,0.7300000190734863,1,1.0,0.9399999976158142,0.949999988079071,0.0,0,0.0,0,0.12999999523162842,0.0,0.0,0,0.7599999904632568,0.0
3,15999,0.01531696692109108,2.6290874757251004e-06,6.442744779633358e-05,6.688661233056337e-05,0.011829049326479435,0.049678582698106766,7.691251994401682e-06,0.0022238597739487886,0.004418614320456982,0.015416119247674942,2.00600004196167,4.198892116546631,0.7001909613609314,1.7959513664245605,1.3550992012023926,2.778740644454956,2.324984550476074,4.517786979675293,0.054909028112888336,2.499692440032959,0.9300000071525574,1,1.0,1.0,0.949999988079071,0.8299999833106995,1,0.9900000095367432,0.9599999785423279,0.9200000166893005,0.0,0,0.0,0,0.14000000059604645,0.0,0.0,0,0.5799999833106995,0.0
4,19999,0.03721275180578232,9.734376362757757e-07,1.2068094292772003e-05,1.189989870908903e-05,0.0016979569336399436,0.07461781799793243,1.1978308975812979e-05,3.35781296598725e-05,4.8065259761642665e-05,0.042504843324422836,2.8189697265625,4.909076690673828,1.1340206861495972,2.6034586429595947,1.749494194984436,3.251382827758789,2.695263147354126,4.961781978607178,0.1157001182436943,3.7322134971618652,0.9200000166893005,1,1.0,1.0,0.9900000095367432,0.8700000047683716,1,1.0,1.0,0.8799999952316284,0.0,0,0.0,0,0.10999999940395355,0.0,0.0,0,0.46000000834465027,0.0
5,23999,0.023888854309916496,1.0372145879955497e-06,1.0070192729472183e-05,4.617723334376933e-06,0.0002894427452702075,0.06831873953342438,1.0318395652575418e-05,0.0005932667409069836,0.0006915832054801285,0.000645835476461798,2.666902542114258,4.104574203491211,1.2766860723495483,2.5860562324523926,1.6368693113327026,2.978400230407715,2.694329261779785,4.381094932556152,0.11090563982725143,2.7035534381866455,0.9599999785423279,1,1.0,1.0,0.9800000190734863,0.8199999928474426,1,0.9900000095367432,0.9900000095367432,1.0,0.0,0,0.0,0,0.07000000029802322,0.0,0.0,0,0.2800000011920929,0.0
6,27999,0.05562722310423851,1.9628494385415252e-07,4.506755431066267e-06,2.974359404106508e-06,1.3877048331778497e-05,0.12367476522922516,2.030769974226132e-05,0.000492063642013818,0.006810626480728388,0.006277589127421379,2.8275115489959717,4.802851676940918,1.620052456855774,3.932096004486084,1.539047122001648,2.9276185035705566,2.7390353679656982,4.889439582824707,0.12198421359062195,4.627878665924072,0.9300000071525574,1,1.0,1.0,1.0,0.7300000190734863,1,0.9900000095367432,0.9599999785423279,0.9599999785423279,0.0,0,0.0,0,0.15000000596046448,0.0,0.0,0,0.5899999737739563,0.0
7,31999,0.04051940143108368,6.891509229944859e-08,1.8514315343054477e-06,2.274352482345421e-06,0.000193670712178573,0.055422231554985046,7.562342148048629e-07,0.0001261375582544133,3.1663857953390107e-05,0.03610580042004585,2.4406778812408447,4.0481977462768555,1.2903116941452026,2.5740766525268555,1.2635462284088135,2.4013314247131348,2.283151626586914,4.404722213745117,0.4237378239631653,5.59909200668335,0.949999988079071,1,1.0,1.0,1.0,0.8399999737739563,1,1.0,1.0,0.8899999856948853,0.0,0,0.0,0,0.11999999731779099,0.0,0.0,0,0.05999999865889549,0.0
8,35999,0.04392150789499283,1.1415454359564592e-08,1.9763882619372453e-07,1.9328913936078607e-07,5.893083653063513e-06,0.06142263114452362,3.61994182185299e-07,2.673333710845327e-06,3.332304459036095e-06,4.018069739686325e-05,3.1932010650634766,4.7611799240112305,1.9722914695739746,3.8076555728912354,1.7492026090621948,2.8891828060150146,3.02724552154541,4.697239398956299,0.08260924369096756,7.067901134490967,0.9200000166893005,1,1.0,1.0,1.0,0.8700000047683716,1,1.0,1.0,1.0,0.0,0,0.0,0,0.07999999821186066,0.0,0.0,0,0.6700000166893005,0.0
