,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.2042262703180313,3.293666668469086e-05,0.017177626490592957,0.027997808530926704,0.010438688099384308,0.3008124828338623,0.00012819030962418765,0.06246313452720642,0.09285536408424377,0.006450953893363476,1.645985722541809,3.551675319671631,0.8095561861991882,1.7253260612487793,0.8428403735160828,2.1774327754974365,1.4878305196762085,3.2269623279571533,0.06517340987920761,1.4667041301727295,0.6000000238418579,0.9900000095367432,0.9200000166893005,0.9100000262260437,0.9200000166893005,0.2199999988079071,1.0,0.7300000190734863,0.550000011920929,0.9399999976158142,0,0,0,0,0.12999999523162842,0.0,0,0,0.5799999833106995,0
1,7999,0.045270901173353195,1.5749832300571143e-06,0.003537739859893918,0.00033366732532158494,0.000459999602753669,0.01894090324640274,2.1253988961689174e-05,0.0765114277601242,0.0011751995189115405,0.00420895591378212,1.872786521911621,3.0560452938079834,0.7978545427322388,1.5814409255981445,1.1459360122680664,1.664067029953003,2.054133653640747,3.395012617111206,0.9885076284408569,4.900442123413086,0.9300000071525574,1.0,0.9800000190734863,0.9900000095367432,1.0,0.9100000262260437,0.9900000095367432,0.6600000262260437,1.0,0.9700000286102295,0,0,0,0,0.14000000059604645,0.009999999776482582,0,0,0.0,0
2,11999,0.007030972745269537,8.547895959054586e-06,1.2279484508326277e-05,0.00010922393994405866,7.784379704389721e-05,0.04120847210288048,0.028055831789970398,0.008333852514624596,0.004350357223302126,0.007250169292092323,2.7731335163116455,3.8502190113067627,0.8605644702911377,1.7985639572143555,1.5038870573043823,2.6901209354400635,2.9228036403656006,4.544349670410156,1.0534850358963013,7.403619289398193,0.9800000190734863,1.0,1.0,1.0,1.0,0.8100000023841858,0.6700000166893005,0.9599999785423279,0.9399999976158142,0.9599999785423279,0,0,0,0,0.11999999731779099,0.0,0,0,0.0,0
3,15999,0.0021194450091570616,1.6461864333905396e-06,0.00011783882655436173,0.00022267525491770357,0.00011578837438719347,0.13597525656223297,0.0011708613019436598,0.002741606207564473,0.013598054647445679,0.003955397754907608,1.559871792793274,2.810274362564087,1.2425851821899414,2.5191240310668945,1.0068185329437256,2.2501206398010254,1.3792288303375244,2.9767322540283203,1.937653660774231,9.082466125488281,0.9900000095367432,1.0,1.0,1.0,1.0,0.5699999928474426,0.9599999785423279,0.9599999785423279,0.8899999856948853,0.9900000095367432,0,0,0,0,0.1899999976158142,0.0,0,0,0.0,0
4,19999,0.0027691058348864317,5.520531658476102e-07,9.682566997071262e-07,7.1752092480892316e-06,5.602492092293687e-05,0.013064354658126831,0.11885599046945572,0.1983267217874527,0.022037964314222336,9.16949356906116e-05,3.248541831970215,4.412450313568115,1.4650884866714478,2.7793266773223877,1.7968814373016357,3.126643657684326,3.165975332260132,4.643036365509033,1.6601970195770264,9.186127662658691,0.9800000190734863,1.0,1.0,1.0,0.9900000095367432,0.949999988079071,0.15000000596046448,0.6299999952316284,0.8799999952316284,1.0,0,0,0,0,0.07000000029802322,0.0,0,0,0.0,0
5,23999,0.0001580951502546668,4.642666908694082e-07,9.635255992179736e-06,7.674519110878464e-06,6.843896244390635e-06,0.06570342183113098,0.024868672713637352,0.038334548473358154,0.10143192112445831,3.256347554270178e-05,3.291712760925293,4.705353260040283,1.1476013660430908,2.376864433288574,1.8455619812011719,3.1214447021484375,3.246083974838257,5.121133327484131,2.6066665649414062,8.606447219848633,1.0,1.0,1.0,1.0,1.0,0.7200000286102295,0.6899999976158142,0.800000011920929,0.6399999856948853,1.0,0,0,0,0,0.1899999976158142,0.0,0,0,0.0,0
6,27999,0.00011005861597368494,7.738437801663167e-08,4.511477982305223e-07,2.5347615064674756e-06,1.404237627866678e-05,0.10303255915641785,0.14516471326351166,0.10039360821247101,0.07947775721549988,0.00039392936741933227,3.771146535873413,5.240725040435791,1.5405339002609253,3.3040499687194824,2.1137807369232178,4.203872203826904,3.318265676498413,5.568099498748779,3.1636974811553955,9.376840591430664,1.0,1.0,1.0,1.0,0.9900000095367432,0.6299999952316284,0.07000000029802322,0.699999988079071,0.6899999976158142,0.9900000095367432,0,0,0,0,0.009999999776482582,0.0,0,0,0.0,0
7,31999,0.00011816003097919747,6.934569540817392e-08,1.267033553631336e-06,2.9739558158325963e-06,1.1331929954394582e-06,0.009817245416343212,0.2978118658065796,0.000607639376539737,0.0006534176063723862,6.5949066083703656e-06,4.1315202713012695,5.0161895751953125,1.7683354616165161,2.635849714279175,2.03133225440979,3.2669994831085205,4.119736194610596,6.103573799133301,5.135889053344727,11.692622184753418,0.9900000095367432,1.0,1.0,1.0,1.0,0.949999988079071,0.0,0.9800000190734863,0.9800000190734863,1.0,0,0,0,0,0.03999999910593033,0.0,0,0,0.0,0
8,35999,3.3968783100135624e-05,3.7852363021784186e-08,8.616319178145204e-07,1.6262680446743616e-06,9.521692732050724e-07,0.15917031466960907,0.014336380176246166,0.24556046724319458,0.19344978034496307,4.743144745589234e-05,2.587448835372925,3.440349817276001,1.6686781644821167,2.8895504474639893,1.7553222179412842,3.3809163570404053,2.556403875350952,4.059296607971191,4.754240989685059,9.69738483428955,1.0,1.0,1.0,1.0,1.0,0.49000000953674316,0.7799999713897705,0.3100000023841858,0.5,1.0,0,0,0,0,0.07000000029802322,0.0,0,0,0.0,0
9,39999,6.0594506066991016e-05,8.982066646012754e-09,1.2388954928610474e-07,5.854265623383981e-07,7.884216870479577e-07,0.007822144776582718,0.11010760068893433,0.0068687270395457745,0.011235913261771202,1.3768925782642327e-05,3.4214775562286377,4.449443340301514,1.7874665260314941,3.015470266342163,2.297560930252075,4.106157302856445,3.1836297512054443,4.705989837646484,8.265170097351074,12.645177841186523,1.0,1.0,1.0,1.0,1.0,0.9200000166893005,0.1599999964237213,0.9599999785423279,0.9399999976158142,1.0,0,0,0,0,0.07000000029802322,0.0,0,0,0.0,0
