,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.3925544321537018,0.000593492528423667,0.05790068209171295,0.19849471747875214,0.03177220746874809,0.6573799848556519,0.004525565076619387,0.09244609624147415,0.4591207504272461,0.06246970593929291,1.034616231918335,1.597590684890747,0.7818819284439087,1.8351494073867798,0.2236505001783371,0.7409422397613525,0.617367684841156,1.468658447265625,0.19637228548526764,1.0034334659576416,0.4699999988079071,1,0.7599999904632568,0.6499999761581421,0.7900000214576721,0.019999999552965164,0.9100000262260437,0.5199999809265137,0.07999999821186066,0.5400000214576721,0,0,0,0,0.1899999976158142,0,0,0,0.17000000178813934,0
1,7999,0.0663447231054306,4.098405042896047e-05,0.00013725267490372062,0.0052664149552583694,0.00546294404193759,0.4937581717967987,0.5029770135879517,0.4135962724685669,0.18591636419296265,0.03966394066810608,1.0797762870788574,1.7057175636291504,1.5004525184631348,2.4210097789764404,0.8123570084571838,1.705557107925415,1.2506115436553955,2.182809591293335,0.13532109558582306,1.701340913772583,0.7799999713897705,1,1.0,0.9700000286102295,0.9399999976158142,0.09000000357627869,0.0,0.23000000417232513,0.3199999928474426,0.7799999713897705,0,0,0,0,0.029999999329447746,0,0,0,0.47999998927116394,0
2,11999,0.027996068820357323,2.1767932594229933e-06,0.0010836041765287519,0.00021937383280601352,0.0022020176984369755,0.5978083610534668,0.9380943179130554,0.4054293930530548,0.8756281137466431,0.02118278108537197,2.2164626121520996,3.739480495452881,1.7735109329223633,2.867863178253174,1.4253333806991577,2.9258968830108643,3.1241772174835205,4.8390655517578125,0.15126733481884003,3.5941922664642334,0.9100000262260437,1,1.0,0.9900000095367432,0.9599999785423279,0.2199999988079071,0.0,0.38999998569488525,0.20999999344348907,0.8700000047683716,0,0,0,0,0.0,0,0,0,0.36000001430511475,0
3,15999,0.013950002379715443,2.1970693069306435e-06,5.542460348806344e-05,1.2856960893259384e-05,9.596194286132231e-05,1.3889427185058594,1.655832052230835,1.117720127105713,1.8502386808395386,0.022398250177502632,2.3077242374420166,4.083310127258301,2.893223285675049,5.0130414962768555,2.0505950450897217,3.109978675842285,3.5040347576141357,5.296018123626709,0.1976804882287979,4.152662754058838,0.9700000286102295,1,1.0,1.0,1.0,0.05000000074505806,0.0,0.09000000357627869,0.009999999776482582,0.8899999856948853,0,0,0,0,0.0,0,0,0,0.28999999165534973,0
4,19999,0.008953610435128212,1.6980262671495439e-06,1.2068692740285769e-05,1.9375087504158728e-05,2.920338374678977e-05,0.21530279517173767,0.8374974131584167,0.24554680287837982,0.10018495470285416,0.019059069454669952,3.0854549407958984,4.781609535217285,2.004607677459717,3.524965763092041,2.020768165588379,3.4012420177459717,3.968963384628296,5.685993194580078,0.4864247441291809,5.070467948913574,0.9399999976158142,1,1.0,1.0,1.0,0.3799999952316284,0.0,0.550000011920929,0.6800000071525574,0.8600000143051147,0,0,0,0,0.0,0,0,0,0.12999999523162842,0
5,23999,0.04105228930711746,1.0212537659981535e-07,1.0922545698122121e-05,1.0899693734245375e-05,5.986069936625427e-06,0.28178054094314575,0.8511446118354797,0.13330502808094025,0.1572905033826828,0.03670952841639519,3.036505699157715,4.197474002838135,2.2977609634399414,4.166086196899414,1.9181174039840698,3.285452365875244,3.5887839794158936,5.4025139808654785,1.1951889991760254,7.279604911804199,0.949999988079071,1,1.0,1.0,1.0,0.33000001311302185,0.0,0.6399999856948853,0.6700000166893005,0.8100000023841858,0,0,0,0,0.0,0,0,0,0.009999999776482582,0
6,27999,0.006669646594673395,2.978855917490364e-08,1.8621527431150753e-07,6.209222647157731e-07,4.457057229956263e-07,0.1226285919547081,1.5084539651870728,0.14144562184810638,0.21588879823684692,0.07653436809778214,4.5512495040893555,6.229228973388672,2.7920596599578857,4.841772079467773,2.446946859359741,3.979827880859375,5.050473213195801,7.331577301025391,2.628908157348633,11.003748893737793,0.9599999785423279,1,1.0,1.0,1.0,0.7200000286102295,0.0,0.6700000166893005,0.6899999976158142,0.7699999809265137,0,0,0,0,0.0,0,0,0,0.0,0
7,31999,0.01959853619337082,2.08289545611251e-08,1.8031063575563167e-07,1.6234079112109612e-06,5.369076916394988e-07,0.10336105525493622,1.169013261795044,0.012662024237215519,0.02820472978055477,0.039126817137002945,4.104290962219238,5.5545735359191895,2.6393606662750244,4.743068695068359,2.4582173824310303,3.657613515853882,4.600225925445557,6.281240463256836,2.813052177429199,9.869376182556152,0.9599999785423279,1,1.0,1.0,1.0,0.6399999856948853,0.0,0.8999999761581421,0.9200000166893005,0.8399999737739563,0,0,0,0,0.0,0,0,0,0.0,0
