,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.2168595790863037,1.5054571628570557,1.6547263860702515,1.718643307685852,0.0,0.0,0,0
1,7999,0.6803524494171143,1.155491590499878,1.3479925394058228,1.449486255645752,0.23000000417232513,0.0,0,0
2,11999,0.6587902903556824,1.104899525642395,1.3234330415725708,1.4141925573349,0.1899999976158142,0.0,0,0
3,15999,0.5545902252197266,1.0525175333023071,1.2710671424865723,1.3729990720748901,0.2800000011920929,0.0,0,0
4,19999,0.451444536447525,0.9347676038742065,1.180553674697876,1.2969152927398682,0.3499999940395355,0.0,0,0
5,23999,0.448162317276001,0.8699668049812317,1.10752534866333,1.222856879234314,0.27000001072883606,0.0,0,0
6,27999,0.28022298216819763,0.7315133810043335,0.9982834458351135,1.1561073064804077,0.5099999904632568,0.0,0,0
7,31999,0.12861695885658264,0.35709869861602783,0.7918095588684082,1.2766063213348389,0.7099999785423279,0.019999999552965164,0,0
8,35999,0.08205509185791016,0.30008676648139954,1.8808388710021973,2.999823570251465,0.8399999737739563,0.10999999940395355,0,0
9,39999,0.039853084832429886,0.2679680585861206,1.6262974739074707,2.062917947769165,0.8999999761581421,0.07000000029802322,0,0
10,43999,0.047734588384628296,0.1969016194343567,2.034567356109619,3.7030563354492188,0.8600000143051147,0.17000000178813934,0,0
11,47999,0.03617696464061737,0.13617396354675293,2.025362253189087,3.996701240539551,0.8600000143051147,0.38999998569488525,0,0
