,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,3999,0.06418728083372116,0.0009465411421842873,0.0006498725851997733,0.004307499621063471,0.008308850228786469,0.14011655747890472,0.0020636057015508413,0.0036539179272949696,0.04189392924308777,0.009729946032166481,0.3295515179634094,1.3139842748641968,0.8046244978904724,2.037160873413086,0.2146719992160797,0.850587010383606,0.19152571260929108,1.138912558555603,0.01794527843594551,0.7973108887672424,0.7799999713897705,0.9700000286102295,1,0.9700000286102295,0.9100000262260437,0.3700000047683716,0.9800000190734863,0.9700000286102295,0.7900000214576721,0.9100000262260437,0.07000000029802322,0,0,0,0.3499999940395355,0,0.30000001192092896,0,0.7900000214576721,0
1,7999,0.004726630635559559,1.454879225093464e-06,1.539479308121372e-05,0.0002694812137633562,0.0004930327995680273,0.06386809796094894,1.1750495332307764e-06,0.0015683808596804738,0.026620270684361458,0.0011090192710980773,2.7623374462127686,3.8890886306762695,0.7799513936042786,1.6386001110076904,2.243867874145508,3.2806713581085205,3.2801926136016846,4.829858303070068,0.24586017429828644,3.642946243286133,0.9599999785423279,1.0,1,1.0,0.9900000095367432,0.7900000214576721,1.0,0.9900000095367432,0.9300000071525574,0.9900000095367432,0.0,0,0,0,0.009999999776482582,0,0.0,0,0.23999999463558197,0
2,11999,0.0014803654048591852,6.843379196652677e-06,0.0001335084525635466,0.00018792437913361937,0.0006883051828481257,0.2787870168685913,0.005722182337194681,0.034537412226200104,0.03203435242176056,0.0036559992004185915,1.95534348487854,3.744974374771118,0.6882486939430237,1.4248645305633545,1.2779651880264282,2.837592840194702,1.59067702293396,3.6702873706817627,0.23844555020332336,5.872982025146484,1.0,1.0,1,1.0,0.9900000095367432,0.36000001430511475,0.949999988079071,0.8399999737739563,0.8199999928474426,0.9700000286102295,0.0,0,0,0,0.11999999731779099,0,0.0,0,0.28999999165534973,0
3,15999,0.00023660763690713793,2.889478992074146e-06,1.8011984138865955e-05,4.3260861275484785e-05,0.0009494184632785618,0.2097679078578949,0.00042209483217447996,0.11501584202051163,0.1401071399450302,0.011018460616469383,2.3163344860076904,3.6930861473083496,1.3740485906600952,2.1565210819244385,1.838984489440918,3.266904830932617,2.722532272338867,4.203903675079346,0.7420191168785095,7.083284378051758,1.0,1.0,1,1.0,0.9900000095367432,0.4099999964237213,0.9900000095367432,0.7099999785423279,0.5299999713897705,0.949999988079071,0.0,0,0,0,0.07999999821186066,0,0.0,0,0.05999999865889549,0
4,19999,0.0018668243428692222,1.240514848177554e-06,9.586617125023622e-06,1.5595031072734855e-05,6.632955773966387e-05,0.31116926670074463,0.005807158537209034,0.1589876115322113,0.16887140274047852,0.013452011160552502,3.559824228286743,4.5218186378479,1.0149608850479126,1.6813430786132812,2.033461332321167,3.2009963989257812,3.4061214923858643,4.64131498336792,0.2796958088874817,6.0326642990112305,1.0,1.0,1,1.0,1.0,0.2199999988079071,0.8899999856948853,0.5400000214576721,0.5,0.9399999976158142,0.0,0,0,0,0.019999999552965164,0,0.0,0,0.23999999463558197,0
5,23999,0.00017485985881648958,5.090510967420414e-06,5.223356311034877e-06,3.585412559914403e-05,7.253678631968796e-05,0.9278786182403564,0.18243427574634552,0.20297248661518097,0.3149917423725128,0.006753602065145969,3.2434303760528564,3.8693735599517822,1.482347846031189,2.293057441711426,1.825719952583313,2.432694435119629,3.1568145751953125,3.9615230560302734,0.7037786841392517,6.215334415435791,1.0,1.0,1,1.0,1.0,0.0,0.07999999821186066,0.46000000834465027,0.2800000011920929,0.9599999785423279,0.0,0,0,0,0.029999999329447746,0,0.0,0,0.05999999865889549,0
6,27999,0.0011776797473430634,1.0738053788372781e-06,1.5029650057840627e-06,8.986567081592511e-06,8.053229248616844e-05,1.0539987087249756,0.03512730449438095,0.39803436398506165,1.156833291053772,0.0002222179464297369,2.8235220909118652,3.9368722438812256,1.1322616338729858,1.8445706367492676,1.8719720840454102,2.993783950805664,2.9784088134765625,4.192239284515381,1.2502031326293945,6.844972610473633,1.0,1.0,1,1.0,1.0,0.019999999552965164,0.6899999976158142,0.25999999046325684,0.019999999552965164,1.0,0.0,0,0,0,0.15000000596046448,0,0.0,0,0.0,0
7,31999,6.393325293174712e-06,1.0906929048815073e-07,1.1933542509723338e-07,3.724317593878368e-06,1.5839193565625465e-06,1.127172827720642,0.016533300280570984,0.6095550060272217,1.1936074495315552,0.007181829307228327,3.1580121517181396,3.8258376121520996,1.376589059829712,2.290343999862671,1.873489260673523,2.904891014099121,3.139441728591919,3.4848196506500244,1.336602807044983,8.439730644226074,1.0,1.0,1,1.0,1.0,0.0,0.7099999785423279,0.1899999976158142,0.009999999776482582,0.9700000286102295,0.0,0,0,0,0.03999999910593033,0,0.0,0,0.009999999776482582,0
8,35999,0.001846121740527451,2.283570381678146e-07,4.224481813253078e-07,2.1846431991434656e-05,5.151068762643263e-06,0.5357511043548584,0.00819895789027214,0.13119061291217804,0.311684250831604,0.006083551794290543,2.4076528549194336,2.665543794631958,1.181094765663147,1.484847068786621,1.7208442687988281,2.33135986328125,2.5822031497955322,2.806518316268921,2.563232183456421,8.800296783447266,0.9900000095367432,1.0,1,1.0,1.0,0.05000000074505806,0.9200000166893005,0.6000000238418579,0.18000000715255737,0.949999988079071,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9,39999,5.77341438656731e-07,7.214142527800504e-08,3.9894011649721506e-08,4.930716812623359e-08,8.848117261095467e-08,1.8155102729797363,0.000175173205207102,0.7795044183731079,1.6405653953552246,0.000167459060321562,4.563064098358154,5.202326774597168,1.8748375177383423,3.004018545150757,2.444556951522827,3.8108365535736084,4.670556545257568,5.484348773956299,1.2029625177383423,10.97297477722168,1.0,1.0,1,1.0,1.0,0.0,0.9900000095367432,0.25,0.0,0.9900000095367432,0.0,0,0,0,0.009999999776482582,0,0.0,0,0.0,0
10,43999,3.78103607090452e-07,1.819713801864964e-08,1.865741126039211e-07,6.298502341905987e-08,2.2165400537232927e-07,0.6177233457565308,0.04039750620722771,0.14672669768333435,0.4607584476470947,0.023445770144462585,4.203912734985352,5.182061195373535,1.8815698623657227,2.3967173099517822,2.2432374954223633,3.3747832775115967,4.351495265960693,5.4889817237854,3.0718677043914795,10.259227752685547,1.0,1.0,1,1.0,1.0,0.07999999821186066,0.7099999785423279,0.7300000190734863,0.09000000357627869,0.9200000166893005,0.0,0,0,0,0.03999999910593033,0,0.0,0,0.0,0
11,47999,1.644884122242729e-07,4.83783111349112e-08,5.681505044208279e-08,8.094158232552218e-08,2.769795344192971e-07,0.9716158509254456,0.029020559042692184,0.2336598038673401,0.5867855548858643,0.00025388880749233067,3.517886161804199,5.004632472991943,1.2884536981582642,2.1311545372009277,1.9588223695755005,3.4315054416656494,3.1491754055023193,5.090742111206055,2.6715307235717773,10.69404411315918,1.0,1.0,1,1.0,1.0,0.0,0.6899999976158142,0.5199999809265137,0.10999999940395355,1.0,0.0,0,0,0,0.15000000596046448,0,0.0,0,0.0,0
