,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,0.7840903401374817,1.1640541553497314,1.7755359411239624,1.9251614809036255,0.15000000596046448,0.0,0,0
1,7999,0.370624840259552,1.1623977422714233,3.440401077270508,3.1391186714172363,0.38999998569488525,0.0,0,0
2,11999,0.2762998938560486,1.1783912181854248,2.344914436340332,3.016756534576416,0.49000000953674316,0.0,0,0
3,15999,0.13568633794784546,1.372347116470337,2.727506399154663,3.7399001121520996,0.6800000071525574,0.009999999776482582,0,0
4,19999,0.09979590773582458,3.081907272338867,3.4541146755218506,4.319278717041016,0.7400000095367432,0.0,0,0
5,23999,0.010218942537903786,0.8371069431304932,3.410515785217285,4.927087783813477,0.949999988079071,0.05000000074505806,0,0
6,27999,0.00019632406474556774,2.541942596435547,3.7209932804107666,5.409834384918213,1.0,0.0,0,0
7,31999,7.722428563283756e-05,2.7609314918518066,6.10013484954834,8.33328914642334,1.0,0.0,0,0
8,35999,0.0034154332242906094,2.0291588306427,5.042397975921631,6.910340785980225,0.9900000095367432,0.0,0,0
9,39999,0.002044486114755273,3.8505165576934814,5.095800399780273,7.808946132659912,0.9900000095367432,0.0,0,0
10,43999,0.0006403712905012071,2.4187731742858887,4.548166275024414,6.656513214111328,1.0,0.0,0,0
11,47999,0.00014520142576657236,3.9314000606536865,5.169307708740234,8.263545036315918,1.0,0.0,0,0
