,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.5272735357284546,1.7342076301574707,1.837613582611084,1.89658522605896,0.0,0,0,0
1,7999,1.4676644802093506,1.6946083307266235,1.7951018810272217,1.8521583080291748,0.0,0,0,0
2,11999,1.3843258619308472,1.6270582675933838,1.7466206550598145,1.8167788982391357,0.0,0,0,0
3,15999,1.2634837627410889,1.5344526767730713,1.6662673950195312,1.7267117500305176,0.0,0,0,0
4,19999,1.2018485069274902,1.5003470182418823,1.6403709650039673,1.7051968574523926,0.0,0,0,0
5,23999,1.1442022323608398,1.4624792337417603,1.6094781160354614,1.6719224452972412,0.009999999776482582,0,0,0
6,27999,1.089151382446289,1.417207956314087,1.5757451057434082,1.6474480628967285,0.0,0,0,0
7,31999,0.9384797811508179,1.329187035560608,1.494877576828003,1.567542314529419,0.03999999910593033,0,0,0
8,35999,0.8786240220069885,1.2812672853469849,1.4570258855819702,1.534051537513733,0.07999999821186066,0,0,0
9,39999,0.8512373566627502,1.2670695781707764,1.4426571130752563,1.519553542137146,0.05999999865889549,0,0,0
10,43999,0.8395947217941284,1.2558486461639404,1.4360194206237793,1.515049934387207,0.07999999821186066,0,0,0
11,47999,0.8277912735939026,1.2501418590545654,1.4303257465362549,1.5102065801620483,0.05999999865889549,0,0,0
