,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
0,1999,1.8412710428237915,0.003991322126239538,0.30099743604660034,1.8348029851913452,0.0965036079287529,2.0560431480407715,0.025914397090673447,0.6158735752105713,2.1544437408447266,0.14308401942253113,2.1836330890655518,2.3958535194396973,0.4260956048965454,1.1191142797470093,0.5451461672782898,0.6411433219909668,2.216972589492798,2.3933188915252686,0.2786504030227661,0.9861134886741638,0.0,0.9200000166893005,0.3700000047683716,0.0,0.5799999833106995,0.0,0.7300000190734863,0.019999999552965164,0.0,0.33000001311302185,0,0,0.0,0,0.05000000074505806,0.009999999776482582,0,0,0.11999999731779099,0
1,3999,0.3402233123779297,0.003259755903854966,0.022353606298565865,0.1950487494468689,0.04655710235238075,0.8538427948951721,0.0021903098095208406,0.086713045835495,0.4519481658935547,0.10405122488737106,1.2905524969100952,1.6929404735565186,0.2072751820087433,1.130549430847168,0.3791268467903137,0.596331775188446,1.0553876161575317,1.4589664936065674,0.08349838107824326,0.935903787612915,0.5400000214576721,0.9700000286102295,0.8999999761581421,0.7799999713897705,0.7799999713897705,0.009999999776482582,0.9700000286102295,0.6499999761581421,0.14000000059604645,0.5600000023841858,0,0,0.17000000178813934,0,0.11999999731779099,0.019999999552965164,0,0,0.41999998688697815,0
2,5999,0.10620982944965363,0.002371337730437517,0.01315690390765667,0.008116978220641613,0.020650804042816162,1.2447091341018677,0.04689519479870796,1.1727895736694336,0.8998547196388245,0.20518676936626434,1.8247636556625366,2.758434534072876,0.7236447930335999,1.581558108329773,1.4698951244354248,2.7290375232696533,1.8681906461715698,3.4747304916381836,0.3959183394908905,2.5902936458587646,0.800000011920929,0.9700000286102295,0.9300000071525574,0.9700000286102295,0.8999999761581421,0.019999999552965164,0.6399999856948853,0.23999999463558197,0.019999999552965164,0.47999998927116394,0,0,0.0,0,0.09000000357627869,0.0,0,0,0.25,0
3,7999,0.01787920668721199,7.252362479448493e-07,6.42762825009413e-05,6.130769179435447e-05,0.0017656305572018027,0.07410547137260437,0.007225994486361742,0.21327032148838043,0.12385093420743942,0.05207229033112526,3.443502187728882,4.953467845916748,1.331803321838379,4.037614345550537,1.721907615661621,3.5078186988830566,2.997739791870117,5.092942714691162,0.5576426386833191,6.206435680389404,0.9200000166893005,1.0,1.0,1.0,0.9900000095367432,0.7200000286102295,0.8899999856948853,0.6200000047683716,0.699999988079071,0.8199999928474426,0,0,0.0,0,0.019999999552965164,0.0,0,0,0.07000000029802322,0
4,9999,0.02636638656258583,3.937941073672846e-05,0.0028843777254223824,0.017405081540346146,0.0023634580429643393,0.11349508911371231,0.025230305269360542,0.06260914355516434,0.052950337529182434,0.04344942420721054,2.5181849002838135,3.6292917728424072,0.5618686079978943,1.846612572669983,1.8013110160827637,3.3571481704711914,2.1594278812408447,3.629274845123291,0.2977330684661865,2.186539888381958,0.9200000166893005,1.0,0.9800000190734863,0.9399999976158142,0.9900000095367432,0.6399999856948853,0.699999988079071,0.8100000023841858,0.8399999737739563,0.800000011920929,0,0,0.019999999552965164,0,0.0,0.0,0,0,0.17000000178813934,0
5,11999,0.005604862701147795,1.358877739221498e-06,9.29394009290263e-05,9.324685379397124e-05,0.003731801174581051,0.16005024313926697,0.004955030046403408,0.10817299038171768,0.041073549538850784,0.06920955330133438,2.6901040077209473,3.1454529762268066,0.809862494468689,2.180419445037842,1.8756500482559204,3.272312879562378,2.5456182956695557,3.6262264251708984,0.3500502109527588,3.937033176422119,0.9599999785423279,1.0,1.0,1.0,0.9900000095367432,0.4699999988079071,0.9599999785423279,0.6899999976158142,0.7699999809265137,0.7300000190734863,0,0,0.0,0,0.0,0.0,0,0,0.20000000298023224,0
6,13999,0.018118049949407578,3.0401253752643242e-05,0.0012943466426804662,0.004475416149944067,0.009899874217808247,0.32321590185165405,0.017879117280244827,0.16182070970535278,0.19349747896194458,0.024010643362998962,3.535022497177124,4.324960708618164,2.150472640991211,4.12198543548584,1.7802529335021973,3.0656604766845703,3.208263874053955,4.615296363830566,0.29641005396842957,4.893589973449707,0.9700000286102295,1.0,0.9900000095367432,0.9800000190734863,0.9800000190734863,0.41999998688697815,0.8999999761581421,0.7599999904632568,0.6200000047683716,0.9300000071525574,0,0,0.0,0,0.0,0.0,0,0,0.25999999046325684,0
7,15999,0.0007112479070201516,1.3522962035494857e-05,0.0005872065667062998,0.0005396503256633878,0.001459072227589786,0.3812797963619232,0.015325167216360569,0.5043118000030518,0.7065129280090332,0.01823294907808304,2.3763155937194824,3.536100387573242,1.2047374248504639,2.724945068359375,1.3011717796325684,2.455972194671631,2.4500367641448975,3.625685691833496,0.6072580814361572,3.641899347305298,0.9900000095367432,1.0,1.0,1.0,0.9800000190734863,0.20000000298023224,0.8199999928474426,0.2800000011920929,0.10000000149011612,0.8999999761581421,0,0,0.0,0,0.009999999776482582,0.0,0,0,0.09000000357627869,0
8,17999,0.0010971628362312913,9.745188435772434e-06,7.12162136551342e-06,0.00010240841947961599,7.682075374759734e-05,0.44233524799346924,0.00867841113358736,0.5159050822257996,0.23040355741977692,0.027521982789039612,3.1883907318115234,4.354855537414551,1.2227474451065063,2.695528507232666,1.7858680486679077,3.027589797973633,2.8290772438049316,4.111724853515625,0.28405794501304626,5.0246405601501465,0.9900000095367432,1.0,1.0,1.0,1.0,0.17000000178813934,0.8799999952316284,0.3400000035762787,0.5099999904632568,0.8700000047683716,0,0,0.0,0,0.009999999776482582,0.0,0,0,0.3100000023841858,0
9,19999,0.0006519638700410724,2.0064530872332398e-06,0.0005153728416189551,6.278041109908372e-05,0.00014657096471637487,0.39659368991851807,0.07639395445585251,0.22903107106685638,0.3667440116405487,0.02231903001666069,2.9535863399505615,4.189798355102539,1.2652095556259155,2.0287184715270996,1.6764544248580933,2.727459669113159,2.9665610790252686,4.362832069396973,1.1423184871673584,6.15324592590332,1.0,1.0,0.9900000095367432,1.0,1.0,0.17000000178813934,0.4399999976158142,0.5699999928474426,0.4000000059604645,0.9300000071525574,0,0,0.0,0,0.0,0.0,0,0,0.029999999329447746,0
