,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.2166001796722412,1.5092185735702515,1.6625111103057861,1.7366255521774292,0.019999999552965164,0.0,0,0
1,7999,0.7080413699150085,1.2053499221801758,1.404052734375,1.5014617443084717,0.20999999344348907,0.0,0,0
2,11999,0.624977171421051,1.0796810388565063,1.2975714206695557,1.3937078714370728,0.23000000417232513,0.0,0,0
3,15999,0.44036582112312317,0.9420847296714783,1.1748579740524292,1.2818939685821533,0.4000000059604645,0.0,0,0
4,19999,0.2730655372142792,0.7155990600585938,0.9922962784767151,1.1188143491744995,0.550000011920929,0.0,0,0
5,23999,0.2715444266796112,0.6492941975593567,0.9303951263427734,1.3491592407226562,0.4399999976158142,0.0,0,0
6,27999,0.16175657510757446,0.5135502815246582,0.8281623721122742,0.9683548212051392,0.6899999976158142,0.0,0,0
7,31999,0.16075660288333893,0.4600253403186798,0.8996391892433167,1.4501407146453857,0.6800000071525574,0.0,0,0
8,35999,0.11770199984312057,0.34844401478767395,1.2124440670013428,1.7157248258590698,0.6899999976158142,0.019999999552965164,0,0
9,39999,0.04416942223906517,0.2930854558944702,1.474249005317688,2.3103041648864746,0.9100000262260437,0.07999999821186066,0,0
10,43999,0.06832501292228699,0.3056296110153198,1.2371695041656494,2.138705253601074,0.8600000143051147,0.07999999821186066,0,0
11,47999,0.06107650697231293,0.28950637578964233,1.6596282720565796,2.6894545555114746,0.8700000047683716,0.07999999821186066,0,0
