,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.5085577964782715,1.7452906370162964,1.8513998985290527,1.9112701416015625,0.0,0,0,0
1,7999,1.4527720212936401,1.7062815427780151,1.8083375692367554,1.859837532043457,0.0,0,0,0
2,11999,1.2917779684066772,1.5499569177627563,1.683424949645996,1.7565078735351562,0.009999999776482582,0,0,0
3,15999,1.1682648658752441,1.4858578443527222,1.6218464374542236,1.697249174118042,0.009999999776482582,0,0,0
4,19999,1.1132922172546387,1.465248465538025,1.609108328819275,1.6797988414764404,0.019999999552965164,0,0,0
5,23999,1.1264293193817139,1.4510530233383179,1.5911659002304077,1.670579433441162,0.009999999776482582,0,0,0
6,27999,0.8913698792457581,1.328981637954712,1.4961273670196533,1.5890533924102783,0.05000000074505806,0,0,0
7,31999,0.8372686505317688,1.285465955734253,1.4582797288894653,1.541130542755127,0.09000000357627869,0,0,0
8,35999,0.8349838852882385,1.2682942152023315,1.443697452545166,1.5258305072784424,0.11999999731779099,0,0,0
9,39999,0.7675299048423767,1.2435404062271118,1.4168593883514404,1.505964994430542,0.1899999976158142,0,0,0
10,43999,0.7616641521453857,1.2308015823364258,1.4054690599441528,1.4991241693496704,0.18000000715255737,0,0,0
11,47999,0.7748253345489502,1.224441647529602,1.4010564088821411,1.493735909461975,0.11999999731779099,0,0,0
