,trainer/global_step,val_loss/add_in_dist,val_loss/add_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_acc/add_in_dist,val_acc/add_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit
0,3999,1.8652185201644897,2.003358840942383,2.067423105239868,2.101687431335449,0,0,0,0
1,7999,1.7209967374801636,1.8859645128250122,1.9649680852890015,2.0052459239959717,0,0,0,0
2,11999,1.6121577024459839,1.8003584146499634,1.8880003690719604,1.9433684349060059,0,0,0,0
3,15999,1.5612764358520508,1.772847294807434,1.8653814792633057,1.926080584526062,0,0,0,0
4,19999,1.5443192720413208,1.7549946308135986,1.8448362350463867,1.901792287826538,0,0,0,0
5,23999,1.5345317125320435,1.7485542297363281,1.8428606986999512,1.9037965536117554,0,0,0,0
6,27999,1.5274112224578857,1.7416926622390747,1.8401942253112793,1.9030711650848389,0,0,0,0
7,31999,1.4898267984390259,1.7399508953094482,1.8339062929153442,1.8935153484344482,0,0,0,0
8,35999,1.4867026805877686,1.735528826713562,1.8314868211746216,1.889495849609375,0,0,0,0
9,39999,1.4840545654296875,1.7357189655303955,1.8313097953796387,1.8911482095718384,0,0,0,0
10,43999,1.4835209846496582,1.73380708694458,1.8290839195251465,1.8886717557907104,0,0,0,0
11,47999,1.4827896356582642,1.7344741821289062,1.8287686109542847,1.8888533115386963,0,0,0,0
